Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/H]	error([Mn/H])
N2419-S357	114.47842358	38.8474806001	4869	1.66106196245	-1.96206284973	0.0466462926811	0.395019217069	-1.98752397525	0.216347836256
N2419-S374	114.480444781	38.8631892024	5764	2.55442126592	-0.72058174846	0.0946035110789	0.171043300166	-1.0757949758	0.606791839031
N2419-S406	114.485201248	38.8563642232	4400	0.914503673712	-2.09784513792	0.0130612410779	0.205812145897	-2.3310334019	0.104215832441
N2419-S414	114.486094475	38.812888493	5217	1.90315111478	-0.928335932901	0.022776558456	0.143390282025	-0.888136306836	0.172612472789
N2419-S457	114.491157961	38.8304545985	4570	1.2404803435	-2.06321279553	0.0217513444914	0.0427078807267	-2.52505827899	0.167240573369
N2419-S458	114.491160282	38.8657979319	4480	0.990876495838	-2.09560719258	0.0173003841373	0.38141562755	-2.21818248168	0.109637793954
N2419-S481	114.493740559	38.8096972783	4092	1.47229274114	-1.27538314832	0.0212928658861	0.628339007504	-1.61939301753	0.278657520859
N2419-S586	114.505103844	38.8071292808	4357	1.4425098896	-0.735779866437	0.010921603269	0.449051254718	-0.29409375995	0.199529868584
N2419-S668	114.511419597	38.8706751672	4573	1.22718218962	-2.16261156584	0.0253903379543	0.331677260362	-2.03320068483	0.143447773212
N2419-S704	114.514765573	38.8644331752	4628	1.24175024033	-2.10914817615	0.026186901407	0.436161187302	-2.30409977329	0.149549866602
N2419-S731	114.517343879	38.8696350596	4669	1.48852539062	-2.13511105441	0.0382745595664	0.222237029755	-2.09581993581	0.165235732284
N2419-S809	114.524845465	38.8757613288	4453	0.991914987564	-2.26223213623	0.0205007410609	0.252631617609	-2.08811055846	0.106386691862
N2419-S85	114.396410497	38.7977547773	4936	1.72812724113	-0.883551847378	0.0221729535644	0.224600264905	-0.535515071657	0.127589151317
N2419-S857	114.52967869	38.8460933887	4996	2.05403415362	-1.92330479346	0.0852161695635	-0.216707828218	-2.09565066428	0.546575516631
N2419-S890	114.532850311	38.8937195979	4692	1.56415994962	-2.36762255651	0.0584421811111	0.496254145084	-1.96174487944	0.206201601049
N2419-S934	114.537253209	38.8922121615	4656	1.28162018458	-2.25653872874	0.0329118234372	0.499409085677	-2.27330696075	0.175169405305
N2419-S951	114.539027516	38.8694582391	4258	0.676816383998	-2.05069920514	0.0100402963571	0.225715280343	-2.16824523764	0.0921061935196
N2419-S973	114.541400429	38.826864997	4289	0.68101020654	-2.0971676563	0.00862930246839	0.203737522703	-2.31867494952	0.131609353949
