Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/H]	error([Mn/H])
1002447	14.8402541637	-33.6837805556	4709	1.27414703369	-2.0188389509	0.0236797969556	0.260868761691	-2.17992010401	0.102820767126
1002888	14.849391667	-33.7164222219	4831	1.86789413293	-1.96604991776	0.0583951103311	0.107652578922	-1.83391225465	0.172196798395
1003386	14.8619458357	-33.6746944443	4695	1.48757684231	-1.29198730069	0.0131891207618	0.0609336747715	-0.6179480275	0.135516727635
1003505	14.8630374988	-33.7283694447	4391	0.880923469861	-1.80777845694	0.00899162659099	0.0545003330861	-1.3650204053	0.0979220987141
1003537	14.8653583368	-33.6765027777	4279	0.576046963533	-2.26342978939	0.00887153904837	0.210608694782	-2.07296693178	0.160788001044
1003694	14.8678958337	-33.7020027778	3920	0.321579908331	-1.68033550847	0.00512608228477	-0.035871745964	-1.84675636312	0.10382447723
1003702	14.8696833372	-33.6490999995	4604	1.57503493627	-1.86791291506	0.0276393088637	0.135887318366	-1.69707880722	0.153920360013
1004135	14.8775916656	-33.701875	4669	1.50573809942	-2.08569819295	0.0318073074174	0.0901421394193	-2.02652399914	0.121440192652
1004271	14.8813875039	-33.6615916665	4992	2.30391867956	-1.96334420871	0.128099990908	0.108739183809	-2.15443642567	0.506353724968
1004320	14.883145833	-33.6435777781	4874	1.79649909337	-2.04293483145	0.0551268919413	-0.0081913988836	-2.48221147188	0.266402174457
1004360	14.8829291662	-33.6772722223	4769	1.93531457583	-2.03441349471	0.0564002653853	0.253373974596	-2.55729626248	0.26129112574
1004775	14.8909000079	-33.7105333328	4639	1.50646646818	-1.28533703701	0.0130329688815	-0.227568766365	-1.64413770339	0.135470025466
1004838	14.8920458317	-33.7309111108	4593	1.49075758457	-1.57129163756	0.0159372683357	0.0382380116533	-1.55491181738	0.140214266163
1004861	14.892670838	-33.7218694443	4858	1.74198242029	-1.67833362799	0.0302287015922	0.163121725349	-1.68949219369	0.110397410584
1005103	14.897391669	-33.7358888888	3872	0.394231428703	-1.2849294042	0.00606394899038	-0.372992453708	-1.90999180859	0.102450465845
1005366	14.9039833387	-33.6987944444	4429	1.06705458959	-1.40775409697	0.00730277196483	-0.0338446251341	-1.74804159887	0.0858051297847
1005527	14.9065499942	-33.7259305551	4476	1.05730740229	-1.3187971964	0.00708203473169	0.0136422447647	-1.55954579208	0.0919756706696
1005745	14.9100041707	-33.7529305556	4167	0.693622072538	-1.67171692054	0.00741041323281	0.108175837713	-2.05616638447	0.102354376746
1005765	14.9110083262	-33.7331666671	4738	1.78175548712	-1.75565541916	0.0358949465228	0.0494078126221	-1.87689310279	0.152674725746
