Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/H]	error([Mn/H])	chisq(reduced)	vt	error(Teff)	error(logg)	error(xi)	error([alpha/Fe])
15681	322.42879166666665	12.182583333333335	5275	3.0195129712422686	-2.3881068060385555	0.10386223133291266	0.18112223717154893	-2.466855269386465	0.12474947902412273	2.247714845430404	1.4273753028433471	35.46826209278485	0.10261698310393885	0.10491036909285394	0.09760832684309792
31227	322.48466666666667	12.165222222222226	4470	1.0634509325027466	-2.487119057159916	0.10112714043927006	0.2341793544138769	-2.815371873962423	0.12330485955416325	131.40456903591178	1.890962012786856	19.091834569928693	0.10027166507887252	0.061575813990181465	0.0852785813304155
33889	322.4882083333333	12.161833333333336	4820	1.72421665986379	-2.498908763872133	0.10143122097680708	0.4449574459720512	-2.498908763872133	0.08702061525872963	12.207207554106065	1.7343605331179757	25.39854993599252	0.10134241136153058	0.0739019763149835	0.08633965445964394
36569	322.4914166666667	12.171388888888883	4409	0.8638480106989541	-2.5171404736724208	0.1011549959675034	0.2210597183813622	-3.0623512075143235	0.2375114417721062	353.8460401634053	1.938267905944396	20.415701749094254	0.10444078786568864	0.05910409856846228	0.08612986186600165
37854	322.4929166666667	12.165027777777775	4963	2.094813267389933	-2.5942563865779964	0.10382986240025112	0.4963769636430818	-2.782765279604871	0.1397491799867066	4.046800765797583	1.6465291358531018	47.88526925330313	0.10193375134936167	0.08210993509258141	0.09624928565456205
40809	322.4965416666667	12.171111111111117	4790	1.0431845982869463	-2.534816324888821	0.10119804428618587	0.3838261598359832	-2.7475618077173163	0.1016422822433135	66.1661831430888	1.8957651340660628	28.915597917145554	0.10022020594125045	0.061258280788166516	0.08563075833006209
41376	322.49725	12.153305555555557	4231	0.6796111067136128	-2.4519256091122728	0.1011382268401078	0.21118984707488445	-2.8079760182261198	0.12121559876383113	269.0411110827904	1.9819320528258413	13.574944215057721	0.1082491364317213	0.05729629400088113	0.08495477813976646
41670	322.497625	12.169916666666666	4832	1.3993048270543416	-2.4929556757151703	0.10126284155310328	0.2608918397445479	-2.775652221085678	0.13316653699952544	51.2897920691652	1.8113646386170577	16.753029251956395	0.10058160832546828	0.06737574513494728	0.08660299115928496
42594	322.498875	12.169472222222225	5020	2.0009889602661133	-2.4415952401458485	0.10170449246455299	0.2039405947432216	-2.891364930942101	0.17788938148093034	14.613746109156668	1.6687654969658041	20.78882768316289	0.10157182346660092	0.07995027917405274	0.08857266126681346
43593	322.5002083333334	12.155166666666664	4958	1.6074008544286091	-2.404570390906288	0.1013366669890284	0.3063223066773473	-2.8203983682096165	0.13817899984951948	39.71629156534378	1.7620458794099545	17.942915135139557	0.10120295481508247	0.07148180557823001	0.08637334234203235
44027	322.50079166666666	12.165611111111113	4963	1.7696371078491209	-2.6006352702929347	0.10155265852370411	0.2574795572349521	-3.0755472005365108	0.17222255606181014	17.92766672542325	1.723595886788431	15.540032924069155	0.10138225591830971	0.07486507171937587	0.08803399980023523
45688	322.50316666666663	12.164416666666668	4901	1.7769613663355508	-2.401439161492227	0.1014109877457924	0.28383879315720684	-2.8312318241427086	0.15770923787420346	24.92890529444304	1.7218600375018265	20.061993820990224	0.10127553386429601	0.0750129503471748	0.08628350436786775
46494	322.50441666666666	12.16425	4938	1.9825631380081168	-2.484986998832499	0.10166094573051199	0.3528436703110774	-2.6354371608027454	0.10752308901202813	16.27485897596559	1.6731324169046484	27.474573357585413	0.10154315828129902	0.07953401730047072	0.09472988973191607
47982	322.5072916666667	12.171861111111117	4957	1.8864845434824624	-2.3419155881751608	0.10141457303735085	0.29082684751862103	-2.776511829928205	0.14571359465631714	23.123763196624946	1.6959030441393792	21.840185402503188	0.10247826319811948	0.07747139167819003	0.09182741981634046
50124	322.5136250000001	12.16975	4982	2.0963304042816158	-2.4691862113092644	0.10159046926272021	0.18227939255837927	-2.798648843715375	0.13224785935635033	13.082846353376324	1.6461695744045282	22.397288685418204	0.1024231937411736	0.08217896447682109	0.08811375647743938
50825	322.51591666666667	12.166166666666667	5349	3.199973583221435	-2.335024940377541	0.1098755606773948	0.019003330287751044	-2.5182815322066285	0.14819762738940956	1.7315235996043985	1.3846061371804197	27.309355706236325	0.10149919306187834	0.10956050907144327	0.12589759485164753
54512	322.53125	12.169944444444445	4964	2.0581201712290444	-2.531736502150961	0.10164442607566901	0.28620979732206275	-2.7987336800201907	0.1459462321280552	11.117247361727577	1.6552253997700832	22.78356344637788	0.10360333660176249	0.08138900975686827	0.08909759859368283
59959	322.5595	12.156611111111117	4771	1.6984430154164631	-2.4276864278282786	0.10132749221331175	0.28167103847776165	-2.7104215031856937	0.1115254609560514	29.3901257035458	1.7404688869410936	29.830361886269586	0.10099436714477304	0.07333589566519748	0.08708919000864741
