# Star 1011721
# obswvl	obsflux	synthflux	synthfluxup	synthfluxdown	synthflux_nomn
# 
4.755451660156250000e+03 9.648144738422776978e-01 9.575491053679235920e-01 9.567909062172454959e-01 9.583363175095993558e-01 9.647512358769276819e-01
4.755773437500000000e+03 9.336812225312971503e-01 9.531989489114401914e-01 9.528804004045368092e-01 9.535183847111070587e-01 9.559529112731920408e-01
4.756095214843750000e+03 9.251412379467358615e-01 9.468745632445109139e-01 9.467453788272853776e-01 9.469956369579181077e-01 9.477873184942809948e-01
4.756416503906250000e+03 9.213585460926208004e-01 9.426449993574175235e-01 9.425892831135316285e-01 9.426927126891851971e-01 9.429306732484068476e-01
4.756737792968750000e+03 9.191818347315973137e-01 9.421816438455975495e-01 9.421562566446105569e-01 9.422018426154484816e-01 9.422755229246759789e-01
4.757059570312500000e+03 9.420761986108391328e-01 9.442977743979933392e-01 9.442867082608566998e-01 9.443062305607461404e-01 9.443309559182735402e-01
4.757381347656250000e+03 9.388156657170442232e-01 9.470615451813019225e-01 9.470573088545012341e-01 9.470647223918228219e-01 9.470730952985527695e-01
4.757702636718750000e+03 9.564393894323499623e-01 9.498956001072037525e-01 9.498942306574985617e-01 9.498966272173491321e-01 9.498992137131225810e-01
4.758024414062500000e+03 9.544737040003137274e-01 9.532871104545728169e-01 9.532867226607469879e-01 9.532874447374144466e-01 9.532881846045145879e-01
4.758346191406250000e+03 9.641758265964457397e-01 9.571456788136661897e-01 9.571454006972498485e-01 9.571460568939806901e-01 9.571467786616223439e-01
4.758667480468750000e+03 9.513299605990678254e-01 9.604999190667444786e-01 9.604985405350177086e-01 9.605014954539164984e-01 9.605055030164982854e-01
4.758989257812500000e+03 9.579750446096432226e-01 9.627463455912852464e-01 9.627386808660982620e-01 9.627537992365009512e-01 9.627762766895288093e-01
4.759310546875000000e+03 9.852197589922846443e-01 9.643500394466886227e-01 9.643149925993426130e-01 9.643818375349830774e-01 9.644854080524316586e-01
4.759632324218750000e+03 9.641578254280365190e-01 9.660332640155747663e-01 9.659019418536060053e-01 9.661493655044348650e-01 9.665421782790051264e-01
4.759954101562500000e+03 9.742783186793754213e-01 9.675159580618891697e-01 9.671127271977366657e-01 9.678698660075016891e-01 9.690997923975301909e-01
4.760275878906250000e+03 9.932644109105377428e-01 9.673474232056634703e-01 9.663283385520966551e-01 9.682432220179425508e-01 9.714497139253081004e-01
4.760596679687500000e+03 9.577326409553529318e-01 9.637780972689161674e-01 9.616476688738019307e-01 9.656644725861165401e-01 9.726941970445186492e-01
4.760918457031250000e+03 9.629846509523890541e-01 9.555761401121700693e-01 9.518375546268791343e-01 9.589290043476434988e-01 9.721446309069095015e-01
4.761240234375000000e+03 9.709432447384283016e-01 9.423238355931596866e-01 9.367553880382973874e-01 9.474114211644886208e-01 9.689694487768970577e-01
4.761562011718750000e+03 9.479217113010762752e-01 9.244579577069610421e-01 9.173108456801815080e-01 9.311452086306742926e-01 9.619343583137214271e-01
4.761883300781250000e+03 9.060057420468246026e-01 9.041517074375143848e-01 8.961483310841588112e-01 9.118419966351424266e-01 9.503060289421354501e-01
4.762205078125000000e+03 9.069991972659180446e-01 8.860861675427237349e-01 8.782283519105175129e-01 8.938337149026363004e-01 9.354769049701995298e-01
4.762526855468750000e+03 8.813948559815190098e-01 8.759424970677256450e-01 8.692171582038692446e-01 8.827186082558633462e-01 9.212022481576912503e-01
4.762848632812500000e+03 8.973848762762740572e-01 8.757723141706754699e-01 8.708178375044604014e-01 8.808450649946559796e-01 9.107665853346679219e-01
4.763169921875000000e+03 8.671544711479576284e-01 8.816728592953217980e-01 8.785708792128273936e-01 8.848822704956258445e-01 9.042582890828170239e-01
4.763491210937500000e+03 8.649614855218973331e-01 8.875982476021391232e-01 8.859510130689970397e-01 8.893087748725745367e-01 8.997235122851526823e-01
4.763812988281250000e+03 9.140261406451345438e-01 8.912980392606006941e-01 8.904970068882477330e-01 8.921158642644200221e-01 8.969294243485217422e-01
4.764134765625000000e+03 9.048369790529496859e-01 8.953261499816376201e-01 8.947663933069238684e-01 8.958556585796938476e-01 8.984111862621504407e-01
4.764456054687500000e+03 8.945012652293300448e-01 9.025433934810874748e-01 9.016411113171164393e-01 9.033481328241937947e-01 9.064164959371412422e-01
4.764777832031250000e+03 9.141789956840511433e-01 9.121824609936103334e-01 9.102739233230500160e-01 9.138804771733709531e-01 9.200759097403318210e-01
4.765099609375000000e+03 9.290717718984380369e-01 9.206861532162896600e-01 9.170445919933023493e-01 9.239496207253856674e-01 9.359580777296108156e-01
4.765421386718750000e+03 9.285348723293012085e-01 9.256413374580297893e-01 9.197535442100097658e-01 9.309576521903417667e-01 9.508160972425133695e-01
4.765742675781250000e+03 9.251150397002819714e-01 9.281065780288928480e-01 9.200934897135452095e-01 9.353952363536932602e-01 9.630664752955050423e-01
4.766064453125000000e+03 9.233163369579656665e-01 9.314364766529438233e-01 9.222448381888600499e-01 9.398576282901470735e-01 9.723572497373380585e-01
4.766386230468750000e+03 9.200594254887953793e-01 9.382240192057080819e-01 9.293420548978135187e-01 9.464171572850785807e-01 9.785354449468296467e-01
4.766708007812500000e+03 9.183227126639740279e-01 9.480790972052551835e-01 9.408595573656769462e-01 9.547792177848672956e-01 9.814157543773576187e-01
4.767029785156250000e+03 9.397197462011430691e-01 9.576791592090831973e-01 9.527577171130363620e-01 9.622690328659186942e-01 9.807334444517066263e-01
4.767351074218750000e+03 9.517964016854587594e-01 9.630657750749198609e-01 9.602602010279570610e-01 9.656911867019525308e-01 9.763527628853252427e-01
4.767672851562500000e+03 9.566326709366320680e-01 9.627538859858476572e-01 9.614234646471240264e-01 9.640004331112889124e-01 9.690988755721500203e-01
4.767994628906250000e+03 9.579337374537760796e-01 9.591600438089777914e-01 9.586358743565610574e-01 9.596500744085235679e-01 9.616649058493751401e-01
4.768316406250000000e+03 9.232863284700100204e-01 9.569523683166052397e-01 9.567803640309887614e-01 9.571116955825336170e-01 9.577694749456053813e-01
4.768637695312500000e+03 9.360334484232900598e-01 9.593363098000770028e-01 9.592884436206159382e-01 9.593794609820353037e-01 9.595583186342582227e-01
4.768959472656250000e+03 9.611730023559248437e-01 9.657551090209910427e-01 9.657428252218962506e-01 9.657651585567815777e-01 9.658069353363012421e-01
4.769281250000000000e+03 9.542087573492208374e-01 9.729476787040322039e-01 9.729430734373555323e-01 9.729502886071107470e-01 9.729608609611836156e-01
4.769603027343750000e+03 9.763108947137981719e-01 9.778073056083196324e-01 9.778028416569589654e-01 9.778089643233981443e-01 9.778151222335446091e-01
4.769924316406250000e+03 9.879339005407837826e-01 9.789720340236774954e-01 9.789659193360650269e-01 9.789741499891624343e-01 9.789817496302001265e-01
4.770246093750000000e+03 9.974447338764287352e-01 9.763764906331626747e-01 9.763686758199509041e-01 9.763792823992200054e-01 9.763893728074160006e-01
4.770567871093750000e+03 9.824713452827524840e-01 9.703402447037071665e-01 9.703312267798629431e-01 9.703436832307292814e-01 9.703563779391921607e-01
4.770889648437500000e+03 9.402994642692341642e-01 9.614936239039370003e-01 9.614837967090505977e-01 9.614977015911253533e-01 9.615131705186794608e-01
4.771211425781250000e+03 9.189409149676716071e-01 9.510211608055122445e-01 9.510107484579536363e-01 9.510258361681243056e-01 9.510439881612907653e-01
4.771533203125000000e+03 9.395374717787566832e-01 9.402271943754523242e-01 9.402167103872672849e-01 9.402321634037522635e-01 9.402517294892733801e-01
4.771854980468750000e+03 9.226845784173689502e-01 9.298456734475215590e-01 9.298361648895077103e-01 9.298503178569338390e-01 9.298687142470098976e-01
4.772176757812500000e+03 9.268225307042620154e-01 9.206230992294089921e-01 9.206156629386248458e-01 9.206267991129216677e-01 9.206414172753992764e-01
4.772498046875000000e+03 9.167892977037919167e-01 9.148386138431656711e-01 9.148336400302481408e-01 9.148411648434254806e-01 9.148509796697811280e-01
4.772819824218750000e+03 8.809195269551091112e-01 9.159469049645773131e-01 9.159438375507171770e-01 9.159486579867593958e-01 9.159546456949935189e-01
4.773141601562500000e+03 9.050258580235396311e-01 9.256398036818918040e-01 9.256375087041687211e-01 9.256414836940327628e-01 9.256458097196242907e-01
4.773463378906250000e+03 9.471332511929584363e-01 9.415498999348490550e-01 9.415472704975165197e-01 9.415522551086633607e-01 9.415570581385966920e-01
4.773784667968750000e+03 9.920648619937320056e-01 9.586756227231769678e-01 9.586720613050041528e-01 9.586790549294335051e-01 9.586855446939255287e-01
4.774106445312500000e+03 1.036427870483866753e+00 9.727867261206544214e-01 9.727823595367942611e-01 9.727910476592736000e-01 9.727991306151865247e-01
4.774428710937500000e+03 1.069585097483931380e+00 9.819601185584264647e-01 9.819556513057650093e-01 9.819646216247069903e-01 9.819731432728799891e-01
4.774750488281250000e+03 1.054879571493490875e+00 9.861783520768502287e-01 9.861745714879773805e-01 9.861822578949182017e-01 9.861898205861282518e-01
4.775072265625000000e+03 9.891997568241821526e-01 9.864368166166096463e-01 9.864340943678654439e-01 9.864397811826293161e-01 9.864456127207885672e-01
4.775393554687500000e+03 9.890462507743543741e-01 9.842402133264578357e-01 9.842383820643690884e-01 9.842424703709221623e-01 9.842467598590959321e-01
4.775715332031250000e+03 9.397349282667553094e-01 9.813872464325182898e-01 9.813858758257656412e-01 9.813893064351596474e-01 9.813929163921741861e-01
4.776037109375000000e+03 9.616005295040928047e-01 9.795348281442642913e-01 9.795335818608076339e-01 9.795370407661441181e-01 9.795409420762852815e-01
4.776359375000000000e+03 1.001654691284725063e+00 9.794947092519126208e-01 9.794935113451673780e-01 9.794970338396726817e-01 9.795017705003409292e-01
4.776680664062500000e+03 9.974196113783394546e-01 9.808312248935598943e-01 9.808301724811588906e-01 9.808333501767336760e-01 9.808387734592367568e-01
4.777002441406250000e+03 1.004000384947074886e+00 9.823022020365479445e-01 9.823013564981268875e-01 9.823038684725455827e-01 9.823093414158036163e-01
4.777324218750000000e+03 9.764715462983927230e-01 9.828752284366710779e-01 9.828744255245140948e-01 9.828765006689645922e-01 9.828815381065878487e-01
4.777645996093750000e+03 9.719282374015436599e-01 9.823572042235805268e-01 9.823559384768357772e-01 9.823585615017786932e-01 9.823635746495075205e-01
4.777967285156250000e+03 9.875194630480983449e-01 9.809212577671645450e-01 9.809186789727027955e-01 9.809235109355196602e-01 9.809300916818314287e-01
4.778289550781250000e+03 9.857222209228267973e-01 9.780513056065661681e-01 9.780464434875689728e-01 9.780553379114069745e-01 9.780656784396219994e-01
4.778611328125000000e+03 9.545522211751651387e-01 9.722541326149686247e-01 9.722464721127324072e-01 9.722604070264586618e-01 9.722758610053569006e-01
4.778933105468750000e+03 9.506202535645471574e-01 9.621892985207379789e-01 9.621793352013877643e-01 9.621973958055891618e-01 9.622171493375092366e-01
4.779254394531250000e+03 9.273088714137429633e-01 9.487166470408572305e-01 9.487058479697511038e-01 9.487252637385200638e-01 9.487463574528089971e-01
4.779576660156250000e+03 9.147585665196104054e-01 9.357875722500917925e-01 9.357775676046298230e-01 9.357951562713787697e-01 9.358141824074908133e-01
4.779898437500000000e+03 9.284637936894488686e-01 9.289558397059666239e-01 9.289475473164766628e-01 9.289614070534820689e-01 9.289765158512556242e-01
4.780220214843750000e+03 9.317515516171154255e-01 9.314119034128381935e-01 9.314053083210545037e-01 9.314154550757121065e-01 9.314276030350748803e-01
4.780541503906250000e+03 9.168719713489266177e-01 9.415631347343720314e-01 9.415572367632722983e-01 9.415659480274186643e-01 9.415829346029824798e-01
4.780863769531250000e+03 9.669069618475863992e-01 9.543852518185387268e-01 9.543758836062971040e-01 9.543920745003282580e-01 9.544518703637662194e-01
4.781185546875000000e+03 9.633539204077207208e-01 9.648778369068368166e-01 9.648481900938579159e-01 9.649063847278573913e-01 9.651666839449174473e-01
4.781507324218750000e+03 9.654079156940411632e-01 9.705987685737500481e-01 9.704934984874291626e-01 9.707064242682066357e-01 9.716917278076568909e-01
4.781828613281250000e+03 9.522635619245106708e-01 9.710124224370743073e-01 9.706903438003487983e-01 9.713456106594593464e-01 9.744048026605192092e-01
4.782150878906250000e+03 9.499760011807307780e-01 9.657543796571651518e-01 9.649414532256818111e-01 9.665979737898700019e-01 9.743658099139859141e-01
4.782472656250000000e+03 9.524364264968916416e-01 9.544506499539626709e-01 9.527783234842436277e-01 9.561885032291348452e-01 9.722258912634327288e-01
4.782794433593750000e+03 9.463947654733289028e-01 9.386593980644468704e-01 9.358545262560101774e-01 9.415765248780438856e-01 9.685361355961030760e-01
4.783116699218750000e+03 9.187888298468586123e-01 9.235636645450435722e-01 9.197279055922363833e-01 9.275546373201055683e-01 9.644664330200241054e-01
4.783437988281250000e+03 9.194829636984843679e-01 9.162478763574303242e-01 9.119753709348166204e-01 9.206937540174158219e-01 9.618152533741127774e-01
4.783759765625000000e+03 9.339808378744187678e-01 9.206909776684248925e-01 9.168111960082862000e-01 9.247275023115497650e-01 9.620391378075875410e-01
4.784082031250000000e+03 9.466958991902576503e-01 9.348274799715158290e-01 9.319579000113253908e-01 9.378117471425947427e-01 9.653598945543636622e-01
4.784403808593750000e+03 9.338608206102165799e-01 9.520078340847035747e-01 9.502775209108110799e-01 9.538062292489829508e-01 9.703726772842241610e-01
4.784725097656250000e+03 9.371856775621317803e-01 9.652539256974362880e-01 9.644024343504764563e-01 9.661383544487253117e-01 9.742610319970692601e-01
4.785047363281250000e+03 9.503516908947285957e-01 9.697099669401136879e-01 9.693690581697147479e-01 9.700639340354346718e-01 9.732998055462214193e-01
4.785369140625000000e+03 9.378290048182800209e-01 9.628392214482578426e-01 9.627272962682931201e-01 9.629555396233944187e-01 9.640078755335779181e-01
4.785690917968750000e+03 9.201490831832140893e-01 9.451266408256655538e-01 9.450955616996861153e-01 9.451591704918519410e-01 9.454399734088616558e-01
4.786012695312500000e+03 9.233592926893681163e-01 9.214837938117991234e-01 9.214747869022510418e-01 9.214935895659600584e-01 9.215580632900605140e-01
4.786334472656250000e+03 8.952189845820374137e-01 9.010028883733538496e-01 9.009979991999815807e-01 9.010086608871736846e-01 9.010257832567161174e-01
4.786656250000000000e+03 9.106969306941999909e-01 8.925652774568284542e-01 8.925605738062700745e-01 8.925711079650762159e-01 8.925808950339464420e-01
4.786978515625000000e+03 9.052378811626659028e-01 8.987671292686650881e-01 8.987624340491069397e-01 8.987730428769409308e-01 8.987821926293243502e-01
4.787299804687500000e+03 9.127512929490282367e-01 9.138625407977037929e-01 9.138582029783451910e-01 9.138678779559824550e-01 9.138765205076743170e-01
4.787622070312500000e+03 9.335298738161608156e-01 9.283083061605654773e-01 9.283043352166232554e-01 9.283127323744299053e-01 9.283204825669119087e-01
4.787943847656250000e+03 9.426704233112307429e-01 9.347886534363641919e-01 9.347848057921084308e-01 9.347922303338700445e-01 9.347991083893718578e-01
4.788265625000000000e+03 9.331888457951440508e-01 9.314993466559152724e-01 9.314955472982920925e-01 9.315022212775989630e-01 9.315083029693778105e-01
4.788587402343750000e+03 9.334771148531538776e-01 9.213224958337200565e-01 9.213190261037522699e-01 9.213247044280381548e-01 9.213298029403250711e-01
4.788909179687500000e+03 9.147599169294070576e-01 9.098762528476261879e-01 9.098735252065656143e-01 9.098777798795537608e-01 9.098815828439138498e-01
4.789231445312500000e+03 9.045739765352478479e-01 9.034460746319700197e-01 9.034442894886898223e-01 9.034469856838744928e-01 9.034494049120477266e-01
4.789553222656250000e+03 9.281196702412884969e-01 9.064478460799126891e-01 9.064468708887085668e-01 9.064483212424383485e-01 9.064496403782358325e-01
4.789875000000000000e+03 9.257204119856762281e-01 9.188294846414715167e-01 9.188289861218480459e-01 9.188297630994304299e-01 9.188305103924947481e-01
4.790196777343750000e+03 9.379145589799774418e-01 9.358597844410651012e-01 9.358593768839092997e-01 9.358601430633249896e-01 9.358609753743996063e-01
