[Mn/H],-2.18976690404543
wvl,obsflux,synthflux,synthflux_up,synthflux_down,ivar
4736.8076171875,0.9220067857716602,0.9197661225444246,0.9197474982694563,0.9197806649258308,2577.6739295491025
4737.12890625,0.9547055740777038,0.9195225192995092,0.919452615351032,0.9195770776032742,2503.8814741985607
4737.45068359375,0.9483155061498789,0.9284125196909998,0.9281958475544018,0.928581709484289,2471.7973348878904
4737.771484375,0.9395958532362444,0.941938444432023,0.9413889321862929,0.9423677410737549,2436.783533595892
4738.09326171875,0.9559116461376711,0.9549383798424406,0.9537949436008656,0.9558320295830693,2430.5647412825974
4738.41455078125,0.9877930403953206,0.9638205191726815,0.9618793730421127,0.9653381045402636,2433.070682798548
4738.736328125,0.988336537342005,0.967624618546301,0.9649348385489495,0.9697280075041085,2446.1972907241957
4739.05712890625,0.9771540943478426,0.9672757039270706,0.9642387386478528,0.9696510293707212,2469.9541749493915
4739.37841796875,0.9708087729169887,0.9643692254658832,0.9615735646908659,0.9665561073007538,2531.729664538695
4739.7001953125,0.9608535607532499,0.9602109038878875,0.9581151869379535,0.9618504028042537,2548.0880027569406
4740.021484375,0.9326157663714953,0.9555696168302164,0.9542893590858398,0.9565712163364952,2548.7075768636196
4740.3427734375,0.9453005277833092,0.9506026846623175,0.949965551166115,0.9511011238933667,2594.8496239898227
4740.6640625,0.9238110509691957,0.9451059647511789,0.9448476071951374,0.9453080066963272,2614.5118787422402
4740.98583984375,0.9299219711953839,0.9394210000291731,0.9393356314041919,0.9394875838038511,2638.2140435245196
4741.30712890625,0.9114417357582855,0.9353348103459691,0.935311422549347,0.9353527101040046,2648.2140019577528
4741.62841796875,0.906026022516519,0.9352105601628555,0.9352047396356759,0.9352144794680874,2627.2302197382037
4741.94970703125,0.9074931707722359,0.9399359079837971,0.9399339581673571,0.9399366069731073,2572.7806590632795
4742.271484375,0.9390194950016905,0.9481234861525608,0.9481222351929839,0.9481235876022567,2534.0525744214997
4742.5927734375,0.9924746255054798,0.9574846777837234,0.9574836919020075,0.9574846911520388,2499.670967839212
4742.9140625,1.0032986183343393,0.966546613534788,0.9665459229015475,0.9665466213161344,2468.564488694258
4743.2353515625,0.9796983565602299,0.9746640952557822,0.9746636764277632,0.9746641208326323,2440.034244971695
4743.55712890625,0.9646694561682253,0.9811874870044112,0.981187215879928,0.9811875674831484,2439.5219480586256
4743.87841796875,0.9936494271614668,0.9850738150733448,0.985073514122533,0.9850740208555956,2470.5575390389845
4744.2001953125,0.9944803119436291,0.9853309491746172,0.9853304251427806,0.9853313779863178,2469.4871737082017
4744.52099609375,0.9700732541586602,0.9815720906234346,0.9815711641167452,0.9815728167448955,2463.0981776015674
4744.8427734375,0.9807824130053164,0.9744746902186138,0.9744732215570183,0.9744756925896284,2467.923847643512
4745.1640625,0.9607245736452914,0.9661358586275868,0.9661337687346377,0.9661369844849077,2470.1281629797145
4745.48583984375,0.9694750487207363,0.9596416115177323,0.9596388841534702,0.959642640782721,2450.6228838886427
4745.806640625,0.9635838170694037,0.9577803930245804,0.9577771193721687,0.9577811595753236,2527.1907707199184
4746.12841796875,0.9745224647635237,0.9612212844380289,0.9612177293552242,0.9612217486809247,2489.832854147104
4746.4501953125,0.9938978082159429,0.9680498224146005,0.9680464253041889,0.9680500511819204,2502.865842277137
4746.771484375,0.9541746350263111,0.9751659491248147,0.9751631520520959,0.9751660409913196,2522.084236589408
4747.0927734375,0.9619997032635087,0.9803624808229593,0.9803604882902485,0.980362510858562,2546.5630970757375
4747.4140625,0.964373426068093,0.9830677954856601,0.9830664430058327,0.9830678034808992,2598.7038410944137
4747.73583984375,0.9572288535260335,0.9837394749833007,0.9837382766145598,0.9837394767117844,2578.056407744033
4748.0576171875,0.9301625816895985,0.9829472161781723,0.9829455356033354,0.9829472164822212,2564.5469213021056
4748.37841796875,0.9551100663137002,0.9810050447637699,0.9810023590598543,0.9810050448075589,2584.5762515894953
4748.7001953125,0.9542694103118727,0.9781292477101244,0.9781254395969434,0.978129247715227,2592.2828394128965
4749.021484375,0.9551852885413591,0.9748585036601953,0.9748540368353271,0.9748585036606809,2552.7771599459106
4749.34326171875,0.9544354549853081,0.972107837688372,0.9721035590556879,0.9721078376892116,2516.605959119376
4749.66455078125,0.9625155674675325,0.970749130181222,0.9707457911906735,0.9707491301899854,2516.556348582802
4749.98583984375,0.9687663689508537,0.970853587960905,0.9708514658180627,0.9708535880357475,2530.821666186717
4750.3076171875,0.9710397258921816,0.9714662326070681,0.9714651309094114,0.9714662379461737,2546.941895032196
4750.62939453125,0.9814420254666909,0.9712495116739316,0.9712490050172687,0.9712495619658001,2559.592417827592
4750.95068359375,0.9758302112994767,0.9694899913282448,0.9694894746787108,0.9694903827113985,2552.6136008456656
4751.27197265625,0.9558887924744643,0.9665066759909469,0.9665043093182205,0.9665091838157965,2536.7827232714794
4751.59375,0.9591642969566214,0.9633109090742797,0.9632985960825252,0.9633241148457639,2548.1548411619337
4751.9150390625,0.9376733709163025,0.9610500298242378,0.9609970302294373,0.9611067488741767,2541.5415348608926
4752.23681640625,0.9495994476832517,0.9603622545375909,0.9601757829281793,0.9605615488473966,2523.51611341586
4752.55810546875,0.9544313263592261,0.9606133799594219,0.9600795350502427,0.9611836162908235,2544.140526100053
4752.87939453125,0.9562968989073788,0.9595435403183277,0.958297398662447,0.9608743296486972,2577.8194705716123
4753.201171875,0.9537294477541872,0.9546618858764274,0.9522881141009043,0.957196497436324,2544.2093154494537
4753.52294921875,0.9172356143240386,0.9461221838299128,0.9424372416100728,0.9500557673783254,2548.0786424215808
4753.84423828125,0.917633335399148,0.9380223666213977,0.9333609495587195,0.9429958168404392,2633.138696809932
4754.16552734375,0.933290745245169,0.9355757248427758,0.9307649950424635,0.9407038567200261,2616.8955185907635
4754.4873046875,0.9414165922377115,0.9405204423599552,0.9364678873915249,0.9448334077704368,2544.838508763303
4754.80908203125,0.9436736136800519,0.9493909002050662,0.9465978557801276,0.9523542666693532,2544.3345340882743
4755.13037109375,0.975988361651455,0.9563554371421293,0.95476785795622,0.9580288502342839,2549.0745766327254
4755.45166015625,0.9648144738422777,0.9575491053679236,0.9567909062172455,0.9583363175095994,2555.3015865385632
4755.7734375,0.9336812225312972,0.9531989489114402,0.9528804004045368,0.9535183847111071,2591.60613026927
4756.09521484375,0.9251412379467359,0.9468745632445109,0.9467453788272854,0.9469956369579181,2567.2776221846584
4756.41650390625,0.9213585460926208,0.9426449993574175,0.9425892831135316,0.9426927126891852,2601.1705829846187
4756.73779296875,0.9191818347315973,0.9421816438455975,0.9421562566446106,0.9422018426154485,2608.1792917959215
4757.0595703125,0.9420761986108391,0.9442977743979933,0.9442867082608567,0.9443062305607461,2564.690493884581
4757.38134765625,0.9388156657170442,0.9470615451813019,0.9470573088545012,0.9470647223918228,2550.097147899628
4757.70263671875,0.95643938943235,0.9498956001072038,0.9498942306574986,0.9498966272173491,2529.9057739296927
4758.0244140625,0.9544737040003137,0.9532871104545728,0.953286722660747,0.9532874447374144,2522.7029473074504
4758.34619140625,0.9641758265964457,0.9571456788136662,0.9571454006972498,0.9571460568939807,2496.296979626753
4758.66748046875,0.9513299605990678,0.9604999190667445,0.9604985405350177,0.9605014954539165,2500.557674242509
4758.9892578125,0.9579750446096432,0.9627463455912852,0.9627386808660983,0.962753799236501,2458.2251366910546
4759.310546875,0.9852197589922846,0.9643500394466886,0.9643149925993426,0.9643818375349831,2469.4680505565093
4759.63232421875,0.9641578254280365,0.9660332640155748,0.965901941853606,0.9661493655044349,2488.6089143268155
4759.9541015625,0.9742783186793754,0.9675159580618892,0.9671127271977367,0.9678698660075017,2441.134183914981
4760.27587890625,0.9932644109105377,0.9673474232056635,0.9663283385520967,0.9682432220179426,2456.378922779093
4760.5966796875,0.9577326409553529,0.9637780972689162,0.9616476688738019,0.9656644725861165,2488.670654156815
4760.91845703125,0.962984650952389,0.9555761401121701,0.9518375546268791,0.9589290043476435,2529.269443979022
4761.240234375,0.9709432447384283,0.9423238355931597,0.9367553880382974,0.9474114211644886,2531.4487422754805
4761.56201171875,0.9479217113010763,0.924457957706961,0.9173108456801815,0.9311452086306743,2537.093936855606
4761.88330078125,0.9060057420468246,0.9041517074375144,0.8961483310841588,0.9118419966351424,2596.2280943039027
4762.205078125,0.906999197265918,0.8860861675427237,0.8782283519105175,0.8938337149026363,2628.989212771643
4762.52685546875,0.881394855981519,0.8759424970677256,0.8692171582038692,0.8827186082558633,2678.028811891312
4762.8486328125,0.8973848762762741,0.8757723141706755,0.8708178375044604,0.880845064994656,2702.610211227241
4763.169921875,0.8671544711479576,0.8816728592953218,0.8785708792128274,0.8848822704956258,2665.7426144587735
4763.4912109375,0.8649614855218973,0.8875982476021391,0.885951013068997,0.8893087748725745,2676.623398876987
4763.81298828125,0.9140261406451345,0.8912980392606007,0.8904970068882477,0.89211586426442,2670.0825867539047
4764.134765625,0.9048369790529497,0.8953261499816376,0.8947663933069239,0.8958556585796938,2660.1108688307722
4764.4560546875,0.89450126522933,0.9025433934810875,0.9016411113171164,0.9033481328241938,2622.3883333788003
4764.77783203125,0.9141789956840511,0.9121824609936103,0.91027392332305,0.913880477173371,2622.983010948302
4765.099609375,0.929071771898438,0.9206861532162897,0.9170445919933023,0.9239496207253857,2614.2905309327825
4765.42138671875,0.9285348723293012,0.9256413374580298,0.9197535442100098,0.9309576521903418,2591.5312750668004
4765.74267578125,0.925115039700282,0.9281065780288928,0.9200934897135452,0.9353952363536933,2585.518793157072
4766.064453125,0.9233163369579657,0.9314364766529438,0.92224483818886,0.9398576282901471,2596.809602148765
4766.38623046875,0.9200594254887954,0.9382240192057081,0.9293420548978135,0.9464171572850786,2595.071053526701
4766.7080078125,0.918322712663974,0.9480790972052552,0.940859557365677,0.9547792177848673,2577.546465082206
4767.02978515625,0.9397197462011431,0.9576791592090832,0.9527577171130364,0.9622690328659187,2557.7667862034186
4767.35107421875,0.9517964016854588,0.9630657750749199,0.9602602010279571,0.9656911867019525,2573.5285929317474
4767.6728515625,0.9566326709366321,0.9627538859858477,0.961423464647124,0.9640004331112889,2565.105343893929
4767.99462890625,0.9579337374537761,0.9591600438089778,0.9586358743565611,0.9596500744085236,2531.5470669026745
4768.31640625,0.92328632847001,0.9569523683166052,0.9567803640309888,0.9571116955825336,2543.724093777544
4768.6376953125,0.9360334484232901,0.959336309800077,0.9592884436206159,0.9593794609820353,2547.3423724086497
4768.95947265625,0.9611730023559248,0.965755109020991,0.9657428252218963,0.9657651585567816,2575.4676440323865
4769.28125,0.9542087573492208,0.9729476787040322,0.9729430734373555,0.9729502886071107,2548.527227970792
4769.60302734375,0.9763108947137982,0.9778073056083196,0.977802841656959,0.9778089643233981,2522.7868835065265
4769.92431640625,0.9879339005407838,0.9789720340236775,0.978965919336065,0.9789741499891624,2567.9694074870586
4770.24609375,0.9974447338764287,0.9763764906331627,0.9763686758199509,0.97637928239922,2517.859268314418
4770.56787109375,0.9824713452827525,0.9703402447037072,0.9703312267798629,0.9703436832307293,2558.984800876062
4770.8896484375,0.9402994642692342,0.961493623903937,0.9614837967090506,0.9614977015911254,2556.985599627029
4771.21142578125,0.9189409149676716,0.9510211608055122,0.9510107484579536,0.9510258361681243,2570.315424222047
4771.533203125,0.9395374717787567,0.9402271943754523,0.9402167103872673,0.9402321634037523,2586.829328351622
4771.85498046875,0.922684578417369,0.9298456734475216,0.9298361648895077,0.9298503178569338,2607.6928658649754
4772.1767578125,0.926822530704262,0.920623099229409,0.9206156629386248,0.9206267991129217,2619.6076265244387
4772.498046875,0.9167892977037919,0.9148386138431657,0.9148336400302481,0.9148411648434255,2627.4710595179376
4772.81982421875,0.8809195269551091,0.9159469049645773,0.9159438375507172,0.9159486579867594,2635.6589154814133
4773.1416015625,0.9050258580235396,0.9256398036818918,0.9256375087041687,0.9256414836940328,2629.662965002344
4773.46337890625,0.9471332511929584,0.941549899934849,0.9415472704975165,0.9415522551086634,2515.687787672644
4773.78466796875,0.992064861993732,0.958675622723177,0.9586720613050042,0.9586790549294335,2196.8976502209316
4774.1064453125,1.0364278704838668,0.9727867261206544,0.9727823595367943,0.9727910476592736,2069.2426749280353
4774.4287109375,1.0695850974839314,0.9819601185584265,0.981955651305765,0.981964621624707,2074.833627507685
4774.75048828125,1.0548795714934909,0.9861783520768502,0.9861745714879774,0.9861822578949182,2140.9105392090714
4775.072265625,0.9891997568241822,0.9864368166166096,0.9864340943678654,0.9864397811826293,2313.1010918615366
4775.3935546875,0.9890462507743544,0.9842402133264578,0.9842383820643691,0.9842424703709222,2412.988693438311
4775.71533203125,0.9397349282667553,0.9813872464325183,0.9813858758257656,0.9813893064351596,2461.1277866103906
4776.037109375,0.9616005295040928,0.9795348281442643,0.9795335818608076,0.9795370407661441,2454.8441194202233
4776.359375,1.001654691284725,0.9794947092519126,0.9794935113451674,0.9794970338396727,2483.4500640355386
4776.6806640625,0.9974196113783395,0.9808312248935599,0.9808301724811589,0.9808333501767337,2478.3937519968003
4777.00244140625,1.0040003849470749,0.982302202036548,0.9823013564981269,0.9823038684725456,2452.2038061267453
4777.32421875,0.9764715462983927,0.9828752284366711,0.9828744255245141,0.9828765006689646,2494.44564716448
4777.64599609375,0.9719282374015437,0.9823572042235805,0.9823559384768358,0.9823585615017787,2468.9137360710947
4777.96728515625,0.9875194630480983,0.9809212577671645,0.9809186789727028,0.9809235109355197,2498.0610052652214
4778.28955078125,0.9857222209228268,0.9780513056065662,0.978046443487569,0.978055337911407,2523.7415238738085
4778.611328125,0.9545522211751651,0.9722541326149686,0.9722464721127324,0.9722604070264587,2518.6499674172655
4778.93310546875,0.9506202535645472,0.962189298520738,0.9621793352013878,0.9621973958055892,2541.4350710019016
4779.25439453125,0.927308871413743,0.9487166470408572,0.9487058479697511,0.9487252637385201,2548.5362860083555
4779.57666015625,0.9147585665196104,0.9357875722500918,0.9357775676046298,0.9357951562713788,2559.6953743399076
4779.8984375,0.9284637936894489,0.9289558397059666,0.9289475473164767,0.9289614070534821,2597.9834419328417
4780.22021484375,0.9317515516171154,0.9314119034128382,0.9314053083210545,0.9314154550757121,2585.910015877955
4780.54150390625,0.9168719713489266,0.941563134734372,0.9415572367632723,0.9415659480274187,2559.9696657051945
4780.86376953125,0.9669069618475864,0.9543852518185387,0.9543758836062971,0.9543920745003283,2555.054582145838
4781.185546875,0.9633539204077207,0.9648778369068368,0.9648481900938579,0.9649063847278574,2563.6658464842467
4781.50732421875,0.9654079156940412,0.97059876857375,0.9704934984874292,0.9707064242682066,2568.716983954578
4781.82861328125,0.9522635619245107,0.9710124224370743,0.9706903438003488,0.9713456106594593,2581.218216826946
4782.15087890625,0.9499760011807308,0.9657543796571652,0.9649414532256818,0.96659797378987,2553.874623404054
4782.47265625,0.9524364264968916,0.9544506499539627,0.9527783234842436,0.9561885032291348,2566.9839191887845
4782.79443359375,0.9463947654733289,0.9386593980644469,0.9358545262560102,0.9415765248780439,2564.340175230784
4783.11669921875,0.9187888298468586,0.9235636645450436,0.9197279055922364,0.9275546373201056,2591.3887989786354
4783.43798828125,0.9194829636984844,0.9162478763574303,0.9119753709348166,0.9206937540174158,2602.1319059232806
4783.759765625,0.9339808378744188,0.9206909776684249,0.9168111960082862,0.9247275023115498,2579.808530223204
4784.08203125,0.9466958991902577,0.9348274799715158,0.9319579000113254,0.9378117471425947,2590.6720363167256
4784.40380859375,0.9338608206102166,0.9520078340847036,0.9502775209108111,0.953806229248983,2585.5867993972306
4784.72509765625,0.9371856775621318,0.9652539256974363,0.9644024343504765,0.9661383544487253,2600.460939600998
4785.04736328125,0.9503516908947286,0.9697099669401137,0.9693690581697147,0.9700639340354347,2627.9418005988296
4785.369140625,0.93782900481828,0.9628392214482578,0.9627272962682931,0.9629555396233944,2646.2706250884657
4785.69091796875,0.9201490831832141,0.9451266408256656,0.9450955616996861,0.9451591704918519,2637.7616804509407
4786.0126953125,0.9233592926893681,0.9214837938117991,0.921474786902251,0.9214935895659601,2665.5733258619243
4786.33447265625,0.8952189845820374,0.9010028883733538,0.9009979991999816,0.9010086608871737,2692.7948069892063
4786.65625,0.9106969306942,0.8925652774568285,0.8925605738062701,0.8925711079650762,2681.4958789257207
4786.978515625,0.9052378811626659,0.8987671292686651,0.8987624340491069,0.8987730428769409,2663.1778065989774
4787.2998046875,0.9127512929490282,0.9138625407977038,0.9138582029783452,0.9138678779559825,2645.6016566807257
4787.6220703125,0.9335298738161608,0.9283083061605655,0.9283043352166233,0.9283127323744299,2613.884768327611
4787.94384765625,0.9426704233112307,0.9347886534363642,0.9347848057921084,0.93479223033387,2601.6496126782476
4788.265625,0.933188845795144,0.9314993466559153,0.9314955472982921,0.931502221277599,2594.2834033453832
4788.58740234375,0.9334771148531539,0.9213224958337201,0.9213190261037523,0.9213247044280382,2617.876501706999
4788.9091796875,0.9147599169294071,0.9098762528476262,0.9098735252065656,0.9098777798795538,2607.4481404166604
4789.2314453125,0.9045739765352478,0.90344607463197,0.9034442894886898,0.9034469856838745,2628.0668757567996
4789.55322265625,0.9281196702412885,0.9064478460799127,0.9064468708887086,0.9064483212424383,2623.180232029239
4789.875,0.9257204119856762,0.9188294846414715,0.918828986121848,0.9188297630994304,2590.2844230066303
4790.19677734375,0.9379145589799774,0.9358597844410651,0.9358593768839093,0.935860143063325,2583.1057136737104
4790.5185546875,0.9566326684049278,0.9511986332660006,0.9511979136833048,0.9511994300352711,2586.8055151311346
4790.8408203125,0.95844871164699,0.9608997644284333,0.9608983027389112,0.9609014623853552,2565.3670372011916
4791.16259765625,0.9870290986925324,0.9646739389462351,0.9646713722019575,0.964676981805981,2546.7878085410925
4791.484375,0.948579175492234,0.9642170734977766,0.9642132962493695,0.9642216395932381,2556.038863653605
4791.80615234375,0.9500310577914233,0.9610785041723304,0.9610737837479418,0.9610843339172458,2495.880429274126
4792.12841796875,0.9450393126607018,0.9562237098943812,0.9562185756539306,0.9562301979149116,2505.589838885665
4792.4501953125,0.9645624495151041,0.9505292612846079,0.9505242612075084,0.9505357294634558,2514.3344052652474
4792.77197265625,0.9559112040755475,0.9449068105957829,0.9449023266923665,0.9449127440380195,2532.3246824176153
4813.0576171875,0.9422406550282075,0.9338812584843013,0.9338768430181051,0.933883590577348,2602.6281462445213
4813.3798828125,0.9409153063617277,0.9361271017543275,0.9361237748258868,0.9361288441474881,2593.4263692435075
4813.7021484375,0.943564986551294,0.9387075666205383,0.9387050867188671,0.9387090316751118,2595.57894281352
4814.0234375,0.9712712460606471,0.9415003333327684,0.9414983221773029,0.9415019347692978,2540.7313964010723
4814.345703125,0.9594986631555351,0.9444146664104742,0.9444127050357628,0.944416813841991,2587.2057547712525
4814.66796875,0.9658659680359278,0.947440439961671,0.9474382530366877,0.9474433185562946,2585.0963930134435
4814.990234375,0.9563838689847624,0.9507175290252724,0.950715133895785,0.9507209187775775,2563.5437081004584
4815.3125,0.9360689473248844,0.9544683818744647,0.9544660114408543,0.9544717468729377,2563.3810817703434
4815.63427734375,0.931881432909268,0.9588414982560419,0.9588393271203879,0.9588443466042751,2541.457476200848
4815.95654296875,0.9404444685947232,0.9636681293884247,0.9636660698196233,0.9636703295873068,2558.853186403669
4816.27880859375,0.9771212579409909,0.9681494564495268,0.9681472149056856,0.9681512597279865,2578.8236427158345
4816.60107421875,0.9695512110669505,0.9709988632265475,0.9709961420355661,0.9710007193087759,2553.033010638174
4816.9228515625,0.9619934208781123,0.9711903781871049,0.9711869391071609,0.9711928292428585,2543.555998153461
4817.2451171875,0.9556687838049505,0.9689316381565157,0.9689271671262576,0.9689353513829224,2584.2196479417353
4817.5673828125,0.9376085364679335,0.9659340877525864,0.965928171888297,0.9659397425711337,2568.2651409782334
4817.8896484375,0.9419636344570016,0.9643960898638457,0.9643885329270668,0.964403940226076,2563.7325058351735
4818.2109375,0.9403739237556847,0.9653059815083946,0.9652971640038729,0.9653154320524491,2550.924139655615
4818.533203125,0.9525104322512796,0.9676686302716209,0.9676593501428761,0.9676784375222646,2517.9780035225617
4818.85546875,0.9410903541987513,0.9693856862337745,0.9693765681423538,0.9693947198799882,2516.4867352141096
4819.177734375,0.9461365854778842,0.9688719571090699,0.9688631115456232,0.9688798001360963,2527.862745436881
4819.49951171875,0.9548638705119835,0.9658824768864225,0.9658738263038453,0.9658892729192946,2510.6717415827543
4819.82177734375,0.9664149818389804,0.9613252436807078,0.9613169726216334,0.9613311774872568,2503.666750292751
4820.14404296875,0.9663064470357043,0.9568740720703452,0.9568665285899467,0.9568792089225372,2484.0997622677946
4820.46630859375,0.9836132983512037,0.9543913578508971,0.9543844006062583,0.9543960543306502,2458.7853783709998
4820.7880859375,0.9976679853995766,0.95490495326374,0.9548965555690726,0.9549112174206484,2469.6951033484074
4821.1103515625,0.9695362831599416,0.9576536396273193,0.95763495442717,0.9576702814686662,2478.497282755053
4821.4326171875,0.9537783552662044,0.9601719769107788,0.960111326814497,0.9602312562178554,2464.9164571023093
4821.7548828125,0.9931321866939153,0.9594595114440456,0.9592656163877517,0.9596554317937372,2471.0541138047633
4822.07666015625,1.0125921508752713,0.9532039344909385,0.9526746933265994,0.9537458013808673,2470.6184138830718
4822.3994140625,0.9975833887632143,0.9402844329173362,0.9390881637911066,0.9415168445977424,2493.6375045828386
4822.7216796875,0.9793763787025437,0.9214511758574631,0.9192412487917165,0.9237352147703111,2538.4138097307527
4823.0439453125,0.9087606706174403,0.9002039905660036,0.8968722197653183,0.9036535516846391,2570.0611338065537
4823.36572265625,0.8885247884056688,0.8830012043071015,0.8789067635823345,0.8872442793021799,2596.92860413528
4823.68798828125,0.9020065434188369,0.8763890474413454,0.8722865255899102,0.8806418605472142,2616.492614746189
4824.01025390625,0.9176138532466361,0.8826776771377807,0.8793270369708921,0.8861500332023599,2609.687745953702
4824.33251953125,0.9236079898008746,0.8978325892000306,0.8955986965927734,0.9001443706485238,2602.0904587991276
4824.65478515625,0.9281796951517501,0.9145321943995068,0.9133093357600207,0.9157920040514502,2593.052220480832
4824.9765625,0.9313763025950188,0.9275530131524267,0.9269906850952745,0.9281238925597608,2593.1511399499295
4825.298828125,0.9475092105731455,0.9365033307663336,0.9362700078767425,0.936729361418669,2571.178269318467
4825.62109375,0.9475018361569114,0.9436100778207543,0.9435041099338021,0.9437015206894867,2572.728651281561
4825.943359375,0.9337458135394422,0.9500783032387231,0.9500122905455604,0.9501272142787996,2529.857373634734
4826.26513671875,0.9628821421233996,0.9549817521804149,0.9549273723417183,0.9550184527340758,2495.3709906554645
4826.587890625,0.9699329356474237,0.9572010688515403,0.9571516675619651,0.9572330983790521,2505.254455025024
4826.91015625,0.9642578217178889,0.9570902159046117,0.9570463055049221,0.9571181358933967,2528.5581372615275
4827.232421875,0.968475760869857,0.9559712516179125,0.9559358757054064,0.9559935000022376,2533.5641029199974
4827.55419921875,0.9587154689271695,0.9543595194128176,0.9543349572840255,0.9543748653660563,2542.5544927931164
4827.87646484375,0.9328969560681503,0.9512663020454197,0.951252041909335,0.9512751687793398,2553.8063464810925
4828.19873046875,0.9323983683752387,0.9454828903173654,0.9454760455443264,0.9454871145065563,2588.0141571315144
4828.52099609375,0.9479914409059643,0.937663762534322,0.9376609982961153,0.9376654095427814,2580.907595122149
4828.8427734375,0.9333556989569434,0.9309662361332314,0.9309651358518656,0.9309667624782078,2571.4790753867546
4829.16552734375,0.9265773604479326,0.9289727360859575,0.9289720076281018,0.9289728830733284,2596.681096638539
4829.48779296875,0.947902648563434,0.9326370590778239,0.9326361364695912,0.9326371466809974,2579.246789625121
4829.81005859375,0.9515699505139473,0.9390525310139599,0.93905113902197,0.9390527841502112,2575.1714119988897
4830.1318359375,0.9489703903279468,0.9434710725519859,0.9434687844834533,0.9434719225279693,2552.128270667825
4830.4541015625,0.9584210559020493,0.9426614714816147,0.9426571866225583,0.9426638454666175,2566.590560154761
4830.77685546875,0.961015546385143,0.9369162639564658,0.9369079031791814,0.9369216866826466,2595.5962569277494
4831.09912109375,0.9385511875948002,0.9295292463833695,0.9295143164997443,0.9295393835375164,2591.6877185426815
4831.4208984375,0.9214699872964287,0.9239942782166337,0.9239713650114848,0.9240099416370925,2600.3573394670975
4831.7431640625,0.9279374152611083,0.9215035638716129,0.9214736286908932,0.9215239249194006,2626.851059319501
4832.0654296875,0.9172802334676491,0.9208877664771381,0.9208540163680626,0.9209105392633004,2631.199480924309
4832.38818359375,0.9095226300218713,0.9203151818060484,0.9202815421847931,0.9203376919944211,2600.4021554214605
4832.71044921875,0.9316166704624617,0.9187193772770642,0.9186889669476095,0.9187395673005798,2620.554097980432
5384.06982421875,0.9575047961408554,0.998938468113053,0.998938468113053,0.998938468113053,7504.221789771812
5384.39453125,0.9673024343996112,0.9989221328819823,0.9989221328819823,0.9989221328819823,7508.584680126771
5384.7197265625,0.9584197831164971,0.9989055060872418,0.9989055060872418,0.9989055060872418,7381.079284821153
5385.04443359375,0.9808233005555371,0.9988886400975399,0.9988886400975399,0.9988886400975399,7486.7197746305965
5385.36865234375,0.9712112281365786,0.9988715377194808,0.9988715377194808,0.9988715377194808,7375.677830548395
5385.69384765625,0.9926267873447238,0.9988541212204106,0.9988541212204106,0.9988541212204106,7341.986218804496
5386.01904296875,0.9837135424565042,0.9988364394114733,0.9988364394114733,0.9988364394114733,7353.90671317736
