Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/H]	error([Mn/H])
Bel10023	227.23111666	67.2544297221	4362	0.864861011505	-1.67780952904	0.0181687904731	-0.352736723306	-2.86858726231	0.293110221543
Bel10018	227.113462504	67.1688102778	4045	0.531742493312	-1.56621360429	0.00585671726083	-0.191638966937	0.445325089878	0.198061501035
Bel10029	227.233249998	67.1645588885	4137	0.529760648807	-1.34422266359	0.0135045252168	0.355345114879	-1.00320055911	0.261344089417
Bel10042	227.217525005	67.2129530557	4315	0.887154837449	-2.2267564109	0.00969426927656	0.120672152121	-2.48701506397	0.162438080462
Bel40023	227.311974998	67.2957866669	4366	0.978065709273	-2.12126407895	0.0105035012766	-0.140909066749	-2.37681322576	0.149276162385
Bel10044	227.176287492	67.2202663888	4358	0.976609071096	-1.90984528977	0.00843673035631	0.0453612311545	-2.07045204407	0.166477791014
Bel10250	227.258416667	67.2625522221	4750	1.5	-1.5	0.0	0.20000000298	1.31697562203	0.186351299994
Bel40030	227.284679166	67.3529166667	4485	1.30997510751	-2.31770394419	0.0217826780317	0.190947777738	-2.59055598844	0.174090671338
Bel40134	227.405870835	67.3623244445	4750	1.5	-1.5	0.0	0.20000000298	-1.83521399664	0.339141172306
Bel10127	227.267716666	67.1804441664	4750	1.5	-1.5	0.0	0.20000000298	-1.94949145195	0.393022130031
Bel10091	227.276937501	67.2853011111	4529	1.35242525736	-2.07186403057	0.0198738233557	-0.119205593952	-2.86346924762	0.693533424727
Bel10407	227.16849583	67.1533872223	4750	1.5	-1.5	0.0	0.20000000298	-0.186395312781	0.350040419971
Pal157	227.413708337	67.3563333331	4749	1.47533969084	-2.05423595156	0.0295833471181	-0.024071604933	-2.24580016385	0.139040560304
Bel40100	227.336724997	67.2987741672	4750	1.5	-1.5	0.0	0.20000000298	-2.11281951124	0.478630404081
Bel10159	227.233449999	67.2128972223	4699	1.61182264487	-2.50683781852	0.0430506787519	0.260061836631	-2.71283465227	0.775695014896
Bel10289	227.273554166	67.2707300001	4743	1.6520532767	-2.43757403003	0.0521225818391	0.120244325752	-5.64915747006	327.513319545
Bel10143	227.154145829	67.21114	4622	1.63556559881	-2.14269757456	0.0301216055009	0.0695647357104	-1.90218499728	0.264334990089
Bel10284	227.303304168	67.2689847223	4650	1.71793909868	-1.73768091037	0.0279620358182	-0.146877723402	-1.14784249863	0.329300276609
Bel10107	227.239395841	67.1505658333	4750	1.5	-1.5	0.0	0.20000000298	-2.0439265896	0.254447614771
Bel10167	227.283304167	67.2315919442	4714	1.81337976456	-2.35671765892	0.0558727357145	-0.335847756721	-2.23388419261	0.695722704984
Bel40481	227.330454167	67.3542377777	4750	1.5	-1.5	0.0	0.20000000298	-1.76506045492	0.346346977918
Bel40099	227.222012504	67.2978447225	4940	1.93441617489	-2.45542034797	0.0930305298426	0.00326284466744	-7.7850692041	82528.8808568
Pal10020	227.188749997	67.1938055558	4750	1.5	-1.5	0.0	0.20000000298	-2.87742538885	0.97293066354
Bel10130	227.128708331	67.1829936112	4750	1.5	-1.5	0.0	0.20000000298	-2.09170556704	0.763275448388
Bel10182	227.215145826	67.2478166665	4776	1.94637513161	-1.85906409028	0.0437509073229	-0.0424587909161	-1.17088928205	0.442534399853
Bel10131	227.308633331	67.1884222221	4796	1.96220254898	-2.30873804264	0.0486499495374	0.0501669979939	-1.87046919688	0.365963716678
Bel10508	227.159995826	67.2085511112	4799	2.03652509054	-2.24514325603	0.0701041519298	-0.463855723478	-8.97397523869	147980.429893
Bel10165	227.2509125	67.2275636111	4977	2.1024359862	-2.21415752135	0.0820574853058	-0.00459882567139	-3.22368560459	6.39127168513
Bel40423	227.21427083	67.3127397219	4802	2.05963118871	-2.3081717169	0.0841034080131	0.00714711142129	-7.86244350885	51802.0087658
Bel40450	227.321354167	67.3355130556	4840	2.08062458038	-2.24365151343	0.0724599275542	0.127433513387	0.341886713575	0.198417211753
