# name	our [Mn/Fe]	error(our [Mn/Fe])	hires [Mn/Fe]	error(hires [Mn/Fe])	separation (arcsec)	Yong et al. (2014)
-0.48984501275940806	0.18028669419540289	-0.41	0.13	8.391597531004795	Yong et al. (2014)
-0.5994114432246747	0.1868776301909249	-0.32	0.16	7.5124227319314025	Yong et al. (2014)
