Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/Fe]	error([Mn/Fe])	chisq(reduced)
SAGA_UMi_000001	227.1134583333333	67.16880555555556	4050	0.3	-1.67	0.14	0.0	0.01	0.29	0.0
SAGA_UMi_000006	227.49425	67.27216666666666	4300	0.3	-1.51	0.22	0.0	-0.19	0.13	0.0
SAGA_UMi_000007	227.37266666666665	67.15805555555556	4300	0.3	-2.65	0.15	0.0	-0.74	note:upperlimit
