Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/H]	error([Mn/H])
1005921	14.9180208365	-33.6017694444	4249	0.732410669327	-1.66040795782	0.00886770756262	0.14969239915	-1.93776644615	0.0987496261649
1005940	14.9186041673	-33.5982750003	4413	0.943293074767	-2.48293764251	0.025064701359	0.445744575006	-2.557885334	0.113103826895
1006511	14.9301083406	-33.6170777778	4822	1.95885475477	-1.36140018934	0.0442325222991	-0.0839247585108	-2.44058020785	0.403511595814
1006600	14.9328583399	-33.5860777778	4913	2.19712440173	-1.11876081172	0.046806097485	-0.181172923192	-3.05681320871	0.980874153715
1006649	14.9346791744	-33.5615694449	4685	1.32528181871	-2.30532837934	0.0455402425971	0.321215726298	-1.8630533401	0.177533692617
1007241	14.9463250001	-33.6058805556	4869	2.16712911924	-1.76453811377	0.0840546913404	0.34983260159	-1.73002542792	0.293962756723
1007346	14.9483541648	-33.611686111	4894	1.59526264668	-2.71440812685	0.107959511233	0.151606537723	-3.33621991571	0.794804236068
1007747	14.9565499942	-33.5932888889	4811	1.9026042223	-1.5316897754	0.0477322302774	0.0708320643074	-3.29701240251	1.13491850485
1007948	14.960329167	-33.6029611111	4861	2.20208319028	-1.30252470237	0.0502645161714	-0.268718515047	-1.82058313755	0.357904366679
1007989	14.9600958347	-33.6344555555	4958	2.12443685532	-1.21590617232	0.0483769693473	0.101084621894	-1.68702661342	0.291308195189
1008035	14.9617291609	-33.6057055558	4525	1.25904405117	-1.18085393113	0.00939822367249	-0.1021952174	-1.67205179276	0.139379455511
1008106	14.9624625047	-33.6434333335	4668	1.68256100019	-2.18574120809	0.0530244936759	0.324499667126	-2.16428707155	0.226456925111
1008200	14.965049998	-33.614358333	5379	2.40669306119	-1.40020935083	0.126903896466	-0.426901337791	-2.15895245797	0.747774350166
1008375	14.9672541618	-33.6707111112	4893	2.1936870416	-2.35189812006	0.177936359569	0.276875121266	-2.33508535539	0.595140532334
1008462	14.9693458398	-33.6489250003	4569	1.43581950665	-1.79729278987	0.0227983025391	0.0547038982968	-1.80795576736	0.139223080639
1008563	14.9708666643	-33.6552249999	4177	0.567621290684	-1.26369372657	0.00601935995801	-0.0864155876068	-1.11088120561	0.298240141936
1008832	14.976954174	-33.6314666663	4643	1.10340420405	-1.21216347212	0.00743143819556	-0.096093469126	-1.63997999058	0.1401059998
1009023	14.9796166738	-33.6666666667	4903	2.09308274587	-1.34091727327	0.0603666059177	0.117744109116	-1.027017311	0.292560487849
1009387	14.9865874926	-33.657902778	4640	1.52605807781	-1.44494657702	0.0289630490448	0.105914739199	-1.64619601025	0.158845776803
1009505	14.9906708399	-33.5947999997	4841	2.33048510551	-1.93704616931	0.118552332836	0.232034392827	-1.34080672052	0.501372473409
1009510	14.9886666616	-33.6755444442	4698	1.75837270419	-1.73498415248	0.0449569550553	0.165318950362	-2.19664337309	0.265785792374
1009538	14.9899875005	-33.642311111	4415	1.0120182236	-1.66764341946	0.0115507423278	0.0954810201292	-2.09660063589	0.110105237209
1009627	14.9923666636	-33.6339388889	5043	2.11190867424	-1.95272166559	0.0978784027404	0.150531414365	-3.64569594549	2.94407289701
1009708	14.9926458359	-33.6749833335	4901	1.94520425797	-1.85717805298	0.0642973274311	0.295211832695	-2.20978079079	0.277977002315
1009813	14.9955041726	-33.6434333335	5108	2.22151907285	-1.65991017582	0.101084561764	-0.00331560166513	-2.4584263056	0.684369267086
1010002	14.9984958331	-33.6587944444	4493	1.09644428889	-1.29267980014	0.00812222779914	-0.0943137230208	-1.41767326663	0.137604386702
1010069	15.0002666667	-33.6428249995	4181	0.517900824547	-1.34546249563	0.00534438335356	-0.298699237841	-1.74425315458	0.144679906161
1010125	15.0002333333	-33.6824027782	4641	1.51102868716	-1.45285839239	0.0211075855407	-0.0701343396704	-1.73047605977	0.143632641355
1010320	15.0040583332	-33.6933416663	4572	1.24504864216	-1.88322681464	0.0216015475243	0.189672487154	-2.26588894705	0.129993223779
1010388	15.0061458334	-33.663758333	4271	0.892145554225	-1.16388120929	0.00622766137225	-0.0552839854483	-1.47539178398	0.119583269924
1010533	15.0090458333	-33.6546444443	4653	1.37446026007	-1.64063909868	0.0192028932892	0.0137109312426	-2.09206164195	0.146532741356
1010605	15.0100125005	-33.6721805557	4353	0.740034441153	-2.65303921788	0.0196758036604	0.266818211606	-3.03502285336	0.133387780012
1010628	15.0102375001	-33.6878666666	4509	1.25613200665	-1.37767294619	0.0115989119192	-0.104382270454	-1.70662278631	0.14084931716
1010831	15.0153291663	-33.637388889	4748	1.60239088535	-2.79343884416	0.0688594090446	0.39559367603	-3.65664227933	1.00571554743
1011098	15.0192583342	-33.6866083333	4391	0.841152350108	-2.56259597932	0.0206999238398	0.279740577454	-2.71195387155	0.126426074364
1011256	15.0209916671	-33.7386083333	4766	1.75733149052	-1.5290725337	0.0352189960696	-0.193042677099	-1.22417805044	0.231613964896
1011442	15.0257916669	-33.7108194447	4671	1.58518755436	-1.31725902261	0.017368284305	-0.176005606769	-1.80851533981	0.169663426376
1011460	15.0246958335	-33.7656111113	4526	1.08863413334	-2.41189592112	0.043105176739	0.443714783117	-2.36487569961	0.160383453777
1011513	15.0279750009	-33.6741944446	4654	1.52663127581	-1.43582440967	0.0170582583536	-0.0828313954052	-1.62650839436	0.143458706551
1011529	15.0264750004	-33.7493361113	4596	1.28642527262	-1.401643232	0.0135858383966	-0.0593583527798	-1.73038740548	0.164791013203
1011575	15.0281458338	-33.7180472222	4789	1.80015579859	-1.09165246095	0.0208285806456	-0.232483846771	-1.2689993911	0.207103940603
1011633	15.028641667	-33.7290638892	4648	1.55479776859	-1.87527457103	0.031792218999	0.224100750421	-2.04217990069	0.156753608519
1011716	15.0315458337	-33.6811944442	4728	1.53019320965	-1.27706363532	0.0150807191504	-0.260679357428	-1.61453037222	0.153994497196
1011742	15.0309833328	-33.7221333334	4446	0.864642620087	-1.901177769	0.0117476932428	0.0171310270504	-2.32581262258	0.0985173038754
1011802	15.0308375001	-33.7658833334	4442	0.851051032543	-1.90989717086	0.0176328584559	0.239025048422	-1.35700476023	0.175655252161
1011834	15.0324874997	-33.7291666667	4986	1.83358724912	-1.73024786124	0.0516858501962	-0.00752716886672	-1.79137207317	0.183419566264
1011955	15.0352874994	-33.7009777778	4561	1.41390212377	-1.27417739255	0.0124716442776	-0.125567902205	-1.49625210042	0.151669531212
1012124	15.040337499	-33.650875	5047	2.01015690962	-1.7974565077	0.0655634837601	0.297369724514	-2.17699277399	0.356333545775
1012132	15.0391458352	-33.7065416665	4723	1.37283150355	-2.10411035895	0.0335906435232	0.228997602271	-2.04996572703	0.135940221027
1012257	15.0407208323	-33.728955556	4463	1.18501381079	-1.07634613099	0.00674564647305	-0.371578660239	-1.52502310559	0.138471881293
1012316	15.0432708343	-33.6845944444	4472	1.11743915081	-1.4358864953	0.00989984561977	0.0447645516018	-1.64599860021	0.136361499097
1012318	15.0418708324	-33.7430388885	4635	1.66868325075	-2.40330803264	0.0648291074597	-0.0335243357934	-2.58091320992	0.236174266952
1012617	15.0488666654	-33.6863833332	4753	1.87425486247	-1.28815996332	0.0241307429113	-0.384226590704	-1.23876414831	0.226226242284
1012620	15.0472125014	-33.7497277779	4883	2.11498101552	-1.58746029834	0.0828765757163	0.0257702331682	-1.6852212171	0.341592329462
1013035	15.0559416652	-33.7223861112	4974	1.87657908599	-2.18156478721	0.0891805738707	0.0615649735952	-2.27599295242	0.284668855202
1013185	15.0575166663	-33.7700888888	4997	1.67402557532	-2.13676625995	0.094288634821	0.336431034258	-2.29874614401	0.250489109437
1013235	15.0582708319	-33.7832222218	4633	1.57124173641	-1.13818685548	0.0230251714824	-0.1463440312	-1.29010836725	0.236774949315
1013820	15.071358331	-33.7010194445	4854	1.76289379597	-1.09537159144	0.0176255156835	-0.148081301459	-1.58123709249	0.213755251746
1013881	15.071162502	-33.753788889	4733	1.36796967189	-2.15132612504	0.0497384836491	0.447711976569	-2.54434614563	0.168298221554
1013928	15.0729291677	-33.7187583334	4603	1.39452409744	-1.30610522926	0.0121373418332	-0.0888615934049	-1.67957299027	0.176304788312
1013963	15.0729791641	-33.7473749998	5189	2.45739642779	-1.21020607642	0.105365707356	-0.355658613175	-1.26523292424	0.442612776889
1014027	15.0732958317	-33.7818972227	4457	1.12871086597	-2.03597052255	0.0264117240238	0.140906613294	-2.47041929191	0.127134821955
1014115	15.0758291642	-33.764819444	5027	1.93586599827	-2.67063793385	0.190563661	0.48490277363	-2.98857206071	0.902543205214
1014153	15.0759666681	-33.7855138889	4812	1.70950118701	-1.04189994076	0.0228728807701	-0.182835746188	-1.46760883843	0.170252035025
1014294	15.078975002	-33.75405	4511	0.981737196445	-1.8956674092	0.0223998331037	0.222062847735	-2.0645566772	0.0891820760911
1014486	15.0830125014	-33.7400472222	4804	2.08056783676	-1.45517450106	0.0632235889258	-0.0100690612369	-1.28779504797	0.374901679932
1014531	15.0831833363	-33.7623666668	4464	1.12569157283	-1.14458730639	0.0130246405014	-0.246333644824	-1.41756649004	0.12819476227
1014728	15.0864416679	-33.7863111112	4324	0.729480683804	-1.73364278506	0.0138664746598	-0.262446040007	-2.21978936703	0.114662803487
1015644	15.1044749975	-33.7258916664	4586	1.19331165155	-2.00137536527	0.0278047218003	0.0456735140864	-2.08537302012	0.132560704661
