Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/H]	error([Mn/H])	chisq(reduced)
1003702	14.86968333721161	-33.64909999953376	4660	1.5750349362691245	-1.9480523863842911	0.0503789343238285	0.30883268824288984	-2.468727431069818	0.19669027607696202	0.9294319678394453
1005940	14.91860416730245	-33.59827500025432	4415	0.9432930747667947	-2.3889305685231044	0.02350178556693351	0.2927404640618113	-3.225171465200881	0.29213304408589075	2.8212923596924435
1007356	14.948537492752074	-33.61720555557145	5637	2.4982751210530596	-1.3290913236763895	0.1639328640312262	0.04787698370687844	-1.3290913236763895	0.3630212560014824	0.5257017480291732
1007989	14.960095834732053	-33.63445555554496	4849	2.1244368553161617	-1.4198695724471788	0.06385925290430373	0.22136693638136865	-1.6492842354354813	0.1978219178298161	0.6032197146886901
1009387	14.986587492624919	-33.657902777989705	4597	1.5260580778121946	-1.4956157378233719	0.02851095586763341	0.013894442566717104	-1.9283342303810207	0.18599455273903348	1.6028797475409016
1009510	14.988666661580403	-33.67554444419013	4677	1.7583727041880288	-1.7965100110746073	0.04246474969908626	0.20247001523118122	-2.105860366552271	0.18074614606821987	1.123501059454385
1011529	15.026475000381469	-33.749336111280655	4510	1.286425272623698	-1.4819605010612809	0.015825025748568783	-0.02161129581467202	-1.8889992593248188	0.11348505964625415	3.172461702722191
1014514	15.082349999745688	-33.786055555608534	4745	1.4844967524210608	-1.6034805019406047	0.03637529999592647	0.19748002699531642	-1.8878839706686665	0.1866432423243607	1.3941045408689452
1004020	14.877366669972737	-33.620302777820164	4785	2.114140431086222	-1.3282251738079347	0.08433741692181594	-0.13054789038106548	-1.69420581367798	0.25116858093510097	0.6455723705112607
1004084	14.878862500190735	-33.613869444529215	4913	2.0810685952504473	-2.3939357521403095	0.18519902821437892	0.9584310357210694	-1.7586741807829775	0.24231645527410398	0.7735625943548605
1004448	14.886570835113524	-33.60303055551317	4679	1.4180070956548054	-1.87055589829705	0.03997723103045516	0.13474357086145516	-2.4655910131562435	0.18963965642472277	1.8100236908282523
1004645	14.8901833375295	-33.63171388838026	4658	1.7639431158701577	-1.2648144909581798	0.03500157892471533	0.14963683752407594	-1.6594624215846172	0.13731978557852614	1.0636797033819378
1004692	14.891820828119913	-33.60426388899485	4726	1.6795770724614458	-2.359863924667827	0.11118358071921787	0.17571777119751525	-6.82519712108118	678.1580475882344	0.9971861569043832
1004711	14.890774997075399	-33.657474999957614	4708	1.7494743665059407	-2.4513419540929724	0.09940309487658865	0.5464991413566883	-1.509832219779152	0.17261031295258386	0.6763411417842041
1004754	14.89294583002726	-33.62185555564033	4641	1.9738042354583738	-1.6138529012911713	0.05958736641926929	-0.07948433099944778	-9.215594029176918	40112.66993033254	0.8532463112452406
1004931	14.896791664759318	-33.62529999997881	4592	1.4766577084859211	-1.9755206341465665	0.04274142897036953	0.21600490272563555	-2.501927568940295	0.17817476829732828	1.409118383559593
1005099	14.900354162851968	-33.61914444446564	5278	1.3397233486175535	-1.5739043847740217	0.034369750108767694	1.0834908966779346	-2.083437442596998	0.16898478039568457	1.1497963262937057
1005457	14.908825000127157	-33.585533333354526	3968	0.7678022185961404	-1.4592680596354388	0.012170495579739416	-0.7133667469016465	-1.9787654791639187	0.118294379103002	15.092845651265296
1005565	14.908533334732056	-33.675597222646076	4349	0.9074117143948873	-1.8013711140283752	0.013283901584551361	0.1384528939420147	-2.2557123552357554	0.10139492898652339	2.91310061786892
1005651	14.91223333676656	-33.60376111110052	4417	1.2285461823145547	-1.5150737965009364	0.014997594235997794	0.10997019451051325	-1.8691239287245287	0.12849512874010088	5.045465578031405
1005983	14.917945830027262	-33.66244166692098	4676	1.6471263964970904	-1.812242151676655	0.04476185243151444	0.3529942354237362	-2.1666024828873627	0.14231725153285715	0.8478276867232559
1006240	14.92396249771118	-33.65339999993642	4941	2.250396410624186	-1.2885335791310222	0.07887958988999261	-0.13501934289731715	-1.7453591139547089	0.25960063339122597	0.7802112228142193
1006241	14.923120832443237	-33.67484999974568	4823	2.1182488600413003	-1.31993741888641	0.06420961288604896	-0.0035764649169678676	-2.4351682158812578	0.37406381787110365	0.710675340325737
1006400	14.927324994405112	-33.63797777758704	4357	0.9453356266021729	-1.2573971415834888	0.008497550810390261	-0.14737760650555334	-1.5674369300456714	0.10982629931913	7.851056848917412
1007217	14.943849992752076	-33.6791527779897	4681	1.4256916443506877	-1.668654589346907	0.029658777037064904	-0.12663100381725367	-1.9935090393593726	0.1440576345127853	1.685984194666543
1007258	14.945141665140788	-33.66393333329095	4440	1.2162104845046997	-1.722525855380217	0.018429689524639557	0.12443092102802465	-2.5687457316999827	0.21999931176008117	3.29009664825804
1007377	14.947512499491372	-33.671152777671814	4892	2.0989340941111245	-2.2448638548806383	0.1709095117423888	0.042406461833842335	-3.1237711081148865	0.7911850894315666	0.7280180674170669
1007395	14.94763333002726	-33.67299166679382	4998	1.7898048957188923	-2.079835718572148	0.08858965967518746	0.2770678495128949	-2.9254904802363755	0.4359322359475533	1.1542147836719
1007627	14.951791667938231	-33.676522222095066	4888	2.0871803760528564	-1.619305952603616	0.0832527812474467	-0.154173074309151	-1.7353015690730305	0.17617001265091628	0.6237065077166937
1007749	14.95445416768392	-33.67136666668786	4926	2.1376816431681314	-1.114533578275711	0.05332313781710338	0.014714229692480029	-1.5085624490264604	0.22813902342629155	1.1919245783090693
1007750	14.95360417366028	-33.704924999872844	4469	1.136034846305847	-1.3506854609120573	0.012884629462651958	-0.043024477065028294	-1.856827790820269	0.09746058109171493	2.791471751472389
1007815	14.955362494786579	-33.688094444274896	4674	1.5649330218633013	-1.318804887788533	0.021708797453092333	-0.177970117965656	-1.7351045753059995	0.12273980688457434	2.3354915128431695
1008349	14.966258335113524	-33.69606666670905	4533	1.419603705406189	-1.0983850714241512	0.013184907974185358	0.019771284024862	-1.4575318020944672	0.11539372300442338	4.522769631096086
1008361	14.967175006866453	-33.6726027780109	4795	1.7794153292973836	-1.5913298032917365	0.04042000228830899	0.10981490558799276	-2.2355638979939365	0.20587086560577245	1.367190919836169
1008390	14.96662082672119	-33.71	4510	1.1070965925852456	-1.4498805054567259	0.01424088768310255	0.018951332006142466	-2.2065467613115897	0.12529172934578814	2.0834458407057186
1008579	14.96951249440511	-33.717777777777776	4597	1.5169155995051065	-1.80661311527658	0.0341562591156158	0.1414173045281664	-2.4575562827605344	0.15732639126562262	1.7374282714998979
1008651	14.970199998219806	-33.744341666963365	4487	1.1897124846776326	-1.1696851458373771	0.01129188120631855	-0.038825274827921995	-1.3955617001451013	0.09470898301110661	4.061505523305582
1008773	14.973449993133544	-33.72100000010597	4803	2.16347336769104	-2.4338228162603466	0.21448556528998117	0.49496327284938646	-3.0150636738608796	0.47917376265786144	0.9223845285809953
1008833	14.975883340835571	-33.67412222226461	4260	0.6612613995869954	-1.2849704375171522	0.00619569906850788	-0.039991951186388375	-1.4616489199908067	0.11448786074186053	19.97341937352286
1009280	14.984445826212564	-33.675299999978805	4499	1.2708114782969155	-2.323717881228964	0.029845227708710547	0.3581623834253268	-2.308696393979644	0.12534930693028595	1.757817924951719
1009421	14.985041666030883	-33.746916667090524	4613	1.341715137163798	-2.2025383328417054	0.04114542887407689	0.17519396044676022	-7.271446536256582	851.2957702712589	1.7366180527501578
1009527	14.987366660435995	-33.737938888867696	4428	1.1705172856648762	-1.1418639341085322	0.010514658287201835	-0.04641162408240032	-1.62233727504262	0.11672040603601583	8.229111826792577
1009673	14.989495833714804	-33.774588889016044	5061	1.8555296659469604	-2.639996564182361	0.2099428001670866	0.40000470293489876	-2.2721091648228944	0.1714707754907756	0.9351843097519876
1009698	14.991258335113526	-33.72247777779897	4543	1.368351618448893	-1.6810719239086378	0.024605295667112063	0.14574464849985846	-2.1576894906388437	0.1323029402793077	2.586448787010871
1009740	14.991975005467731	-33.720555555555556	4590	1.5334862470626829	-1.4723794947826283	0.03940928784638536	0.18815342450303552	-1.5068737302767385	0.10354027524321162	2.2730581754162698
1009881	14.99503749211629	-33.72242222203149	4757	2.090378443400065	-1.3073254902611482	0.05576535815773258	-0.12214556195278861	-1.2681413579965828	0.1345894679936048	1.1441879778076007
1009925	14.995270840326945	-33.72800833384196	4716	1.8710726896921794	-1.9576206465435249	0.08516068964093629	-0.09062109160904976	-2.764470048146634	0.33990629655112947	1.1259746451953594
1009948	14.995937506357828	-33.724022222095066	4574	1.5812433958053587	-1.6091656139244608	0.03273808927900013	-0.048275007977877066	-2.08845464965975	0.15164346800550724	1.9414035959768892
1010084	14.998783334096272	-33.71023055606418	4824	1.9065037568410235	-1.961955041766456	0.07197762318409992	0.16736609695980043	-1.9989208720744713	0.15901754701841822	0.9284044963534767
1010208	15.000179166672751	-33.75794722239176	4672	1.3887245655059814	-2.6875836734324303	0.0952322808366968	0.6741248775706583	-3.4880070101142597	0.316607283420874	0.8176403285368762
1010231	15.000987500014404	-33.7465555551317	4355	0.8094104727109273	-2.0693104770496786	0.014391544049751532	0.25772857018065687	-2.548435628855839	0.13391575342983855	6.28045353203304
1010958	15.014204166332881	-33.77911111089918	4841	1.5351495742797852	-2.105246049797552	0.06553544439251953	0.09978016551826537	-2.5023434116822267	0.1787547068503365	1.1911641496543997
1010968	15.016366666555406	-33.6941527779897	4776	1.961142063140869	-1.3737080516422868	0.041465701726978645	-0.3471673948873029	-1.594637381911025	0.16230270267680363	0.9789183166550547
1011048	15.017316667238873	-33.725599999957616	4572	1.1840208768844604	-2.274766506032914	0.0300732898038442	0.038699701653852454	-2.7756729691794235	0.20787807761188115	2.137173414145414
1011382	15.021833332379659	-33.80523333337572	4969	2.0930347442626953	-2.023156015534326	0.18887117533104075	0.36589651967169157	-3.0391925231598322	0.6065373972815814	0.889216672808457
1011455	15.025579166412351	-33.72641111161974	4679	1.5231443643569946	-1.218420376570248	0.017414151031694025	-0.16121861862430786	-1.5881945516847202	0.12857235990511207	2.210801709187439
1011569	15.026599999268848	-33.77400277773539	4812	1.6889204978942869	-2.0107291292088174	0.09185247560935583	-0.09458985491062366	-2.900464777189334	0.3611389260321823	1.257966316429145
1011721	15.029016667604447	-33.78589999993642	4474	1.0133632818857827	-1.8616617309640884	0.025870926875164867	0.15524696401941168	-2.18976690404543	0.10794280744012942	3.0042005678742068
1012108	15.036641665299733	-33.77357222239176	4713	1.4203348557154334	-2.0149417131422247	0.0442550122701116	0.12077672299729561	-2.385169357756752	0.1902873738449572	2.1749416101581227
1012164	15.03695416847865	-33.808175000084766	4955	1.855744163195292	-1.4019545162042162	0.0645184514831298	-0.13042929708770684	-1.3616188749870315	0.1508869678945673	1.591563525084144
1012290	15.041508332888284	-33.73182777828641	4894	1.7504721085230508	-1.2965265500801662	0.03287468974530966	-0.025042627614462767	-1.3908818676155137	0.1343826800406139	1.6268901191583074
1012992	15.052799999713898	-33.8119055557251	4814	1.7781492869059246	-1.988212275300403	0.08811472383424467	0.18374667177030762	-2.1270949577313756	0.2002595072450313	1.2706444384064122
1013086	15.055800000826517	-33.76612222247653	4662	1.5937424103418987	-1.3563514515739281	0.02473163728124805	-0.20597845689895544	-2.298594012483308	0.28885184173174683	1.7850016131403657
1013142	15.056762500603995	-33.7674250000053	4982	2.1156675020853677	-1.605936003735397	0.09943355790835967	0.30842957764467704	-1.07642939016326	0.1876008337066707	0.8718051383962113
