Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/H]	error([Mn/H])	chisq(reduced)	error(Teff)	error(logg)	error(xi)	error([alpha/Fe])	vt
201_219	133.46932595786095	63.10953551344142	5485	3.2696159680684405	-2.05958114854912	0.27502715596233435	0.3484779916787359	-6.845622641738047	10511.33327069894	0.9619991810439708	86.10154088313364	0.10190015146020266	0.0	0.4443210848733721	1.940000057220459
176_188	133.0511562339253	63.09319217812428	5206	2.7634628613789882	-2.433433592968894	0.1632761250790395	0.2411161200746719	-2.8880656077869777	1.405713905217762	3.094960188554478	52.92711374121105	0.1019176319737958	0.0	0.2935290851107035	1.940000057220459
176_103	133.245941356319	63.09855840664242	4568	1.4179436763127642	-2.415602576661596	0.1050397982950706	0.30567643573139675	-2.7299848328566463	0.14138724561954574	3.2923046188070293	41.70021499847718	0.1008653899025752	0.0	0.10711276264209466	1.940000057220459
176_317	133.26463210008822	63.08345412281711	5761	3.5621295770009365	-1.1584756156744251	0.20188095823063004	0.4692369671595622	-6.816222427445946	15989.742378721285	0.6774477675954691	119.23716223213891	0.10078919528111197	0.0	0.2640698767529042	1.940000057220459
