Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/Fe]	error([Mn/Fe])	chisq(reduced)
SAGA_UMaII_000012	133.13958333333332	63.08370277777778	4600	0.6	-3.28	0.16	0.0	0.25	note:upperlimit
SAGA_UMaII_000013	133.24612499999998	63.09855833333334	4550	1.0	-2.39	0.15	0.0	-0.56	0.1	0.0
SAGA_UMaII_000014	132.47274999999996	63.139427777777776	4850	1.4	-3.15	0.16	0.0	-0.01	0.1	0.0
