Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/Fe]	error([Mn/Fe])	chisq(reduced)
SAGA_Scl_000298	15.199291666666666	-33.68422222222222	4702	1.25	-3.68	0.24	0.0	-0.9		0.0
SAGA_Scl_000434	15.020833333333332	-34.021277777777776	4495	0.8	-3.31	0.14	0.0	-0.02	0.11	0.0
SAGA_Scl_000435	15.004666666666665	-33.98927777777778	4558	1.05	-4.05	0.1	0.0	-1.06	0.16	0.0
SAGA_Scl_000452	14.91145833333333	-33.77072222222222	4770	1.45	-3.77	0.32	0.0	-0.28	0.1	0.0
SAGA_Scl_000453	15.001624999999999	-33.48755555555556	4945	2.0	-3.52	0.24	0.0	-0.77	0.23	0.0
