Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/Fe]	error([Mn/Fe])	chisq(reduced)
SAGA_For_000001	39.94633333333333	-34.53052777777778	4025	0.0	-1.21	0.02	0.0	-0.4	0.10630145812000001	0.0
SAGA_For_000002	40.04166666666666	-34.500277777777775	4150	0.0	-1.6	0.02	0.0	-0.35	0.12206555615	0.0
SAGA_For_000003	40.01837499999999	-34.45322222222222	4000	0.5	-0.67	0.03	0.0	-0.34	0.16552945357	0.0
