Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/Fe]	error([Mn/Fe])	chisq(reduced)
SAGA_For_000659	40.379	-33.929138888888886	4353	0.7	-3.66	0.04	0.0	-1.64	0.18	0.0
