Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/H]	error([Mn/H])
1	15.0678333362	-33.7103611109	4750	1.5	-1.5	0.0	0.20000000298	-1.9096942185	0.376435321196
3	15.0521666686	-33.7170277778	4750	1.5	-1.5	0.0	0.20000000298	-1.89650585706	0.200388307247
5	15.053125	-33.6877499999	4750	1.5	-1.5	0.0	0.20000000298	-2.87503494341	0.524021722194
1009440	14.9882874966	-33.6437388886	4842	1.87680113316	-2.1071489964	0.124491444401	0.530672527918	-1.74126273306	0.19425037304
1010097	15.0017125001	-33.6056833331	4750	1.5	-1.5	0.0	0.20000000298	-7.80759012719	14361.0879281
1010215	15.0032625	-33.6410027779	4569	1.34875675042	-1.72771911492	0.0312628742246	0.0751867390535	-2.09401884222	0.108363753819
1010229	15.0023250001	-33.6933777777	4293	0.951096773148	-1.47602625762	0.0188900746552	0.147515070135	-0.223235650585	0.154264765344
1010559	15.0095625003	-33.6478833336	4164	0.691044747829	-1.22086266089	0.0086513385245	-0.0215456889847	-1.49018500781	0.0867760262489
1010568	15.0092458338	-33.6724333334	4401	1.07848930359	-1.43982917308	0.0159718816505	0.0304920258985	-1.55704948974	0.0697025984765
1010968	15.0163666666	-33.694152778	4740	1.96114206314	-1.61155838747	0.100777937261	-0.108792551168	-7.7889383063	9044.27975613
1011179	15.0221708337	-33.6275722218	4686	1.65886135896	-1.29482505112	0.0299258376767	-0.0573533239864	-1.77389929489	0.150470980096
1011213	15.0230708341	-33.632466667	4677	1.52566277981	-1.02816967748	0.0183152718584	-0.0408281028866	-1.269431225	0.10016976655
1011392	15.0258333325	-33.6701777779	4980	2.2119465669	-1.36133567409	0.123296037131	0.5728892213	-1.51898537219	0.261747132195
1011494	15.0280666669	-33.6572416666	4788	1.56315441926	-1.73932687268	0.0490165459712	0.391127949344	-1.8282615888	0.118488062954
1011587	15.0293791672	-33.6795500003	4481	1.30600448449	-1.44845102639	0.0221081650491	-0.0263751698234	-1.60842863953	0.137078851367
1011954	15.0355708321	-33.6889611112	4824	1.69949690501	-2.0930059697	0.0923598485362	0.25289911217	-2.20413035913	0.193749980756
1012182	15.0402083317	-33.6990972222	4786	1.82301123937	-1.52056186201	0.0665877207385	0.0440394306292	-1.71640222885	0.145637396416
1012268	15.043599999	-33.6343027778	5225	2.14947080612	-2.19765783678	0.176064335806	0.833497287991	-3.87323279597	5.85527847195
1012289	15.0440666676	-33.6375055557	5196	2.34878714879	-2.16543206422	0.311789629706	0.734819249527	-2.93510131042	1.62011083936
1012307	15.0424416661	-33.711027778	4928	2.0586001873	-1.25573649329	0.076542210912	-0.122194689325	-1.97521414565	0.255088043078
1013127	15.0579333345	-33.7113638888	5044	1.92244199912	-1.45253684566	0.112645978161	0.168430346197	-1.37814255953	0.197707420185
1013242	15.0611875017	-33.6659666665	4290	0.811550219854	-1.1698141223	0.00791806086641	0.0251672488887	-1.36719859749	0.0868000352808
1013377	15.0640083353	-33.6516388889	4225	0.598968843619	-1.51271213786	0.0072465720935	-0.218748719959	-1.69111530101	0.0852451392355
1013808	15.0709541639	-33.7130666669	4873	1.6752303044	-2.57399692735	0.150626645147	0.451417834912	-2.13868701008	0.195341251928
1013834	15.0729624987	-33.6505277778	4648	1.55007731915	-1.76430333219	0.0388081949711	0.260268210378	-2.305597688	0.15781696551
1013911	15.0723083337	-33.7331666671	4425	1.06959573428	-2.42654803155	0.0407437734368	0.290332057779	-2.48991846495	0.101565939985
1013949	15.0741750002	-33.6874111112	4559	1.44346563021	-1.36692369289	0.0226008001992	-0.0988901920318	-1.70211295026	0.159373579703
1013976	15.0733791669	-33.7363555556	4518	1.24064898491	-1.41335972783	0.0195500411401	0.141072059468	-1.51845616329	0.0858472382882
1014177	15.0794583321	-33.6590999995	4867	1.95564766725	-2.07529937476	0.108336405924	0.488518307713	-1.93682330065	0.227619307796
1014192	15.0795375029	-33.6687166667	4751	1.48494036992	-1.55745254777	0.0284856645762	0.026835258885	-1.80443411259	0.205592115715
1014336	15.0820250034	-33.6689222222	4585	1.58300991853	-1.39769730833	0.0306547414625	-0.00223947137561	-2.03210849147	0.154056157682
1014360	15.0822875023	-33.6788138888	5232	2.21712422371	-1.20871924255	0.0906147369216	-0.442753729099	-1.60506321353	0.304327252011
1014435	15.0840291659	-33.6623333338	4749	1.94387706121	-2.06699817861	0.0977582788979	0.839886867892	-1.7961763819	0.180525275291
1014452	15.083466665	-33.6945916663	4675	1.53869469961	-1.87003123224	0.051915650968	0.226973982749	-2.14561244457	0.23932325549
1014695	15.0859958331	-33.7689666666	5096	2.14270353317	-1.0907360222	0.101823902215	0.13588455332	-0.611647045659	0.165835406607
1015189	15.0968541702	-33.7086944442	4750	1.5	-1.5	0.0	0.20000000298	-6.61939508907	832.321243408
1015237	15.0970374982	-33.7381638887	4796	1.76102217038	-1.77701101512	0.0633463891528	0.14628113925	-2.11689473021	0.160978396092
1015254	15.0960000038	-33.7897305557	4772	1.82259921233	-1.83662144918	0.115012989522	0.205849061891	-1.6085634801	0.167617269103
1015286	15.0962291638	-33.8026194445	4640	1.51329183578	-1.31278805916	0.0285726924881	-0.0250282688457	0.0392743086755	inf
1015388	15.1009041627	-33.6827500004	4690	1.74307890733	-1.93878797686	0.063774873165	0.257500196073	-1.98063761564	0.165634055131
1015548	15.102562499	-33.7412944444	4449	0.986532787482	-2.17110470704	0.0246980422618	0.207747135213	-2.39613119679	0.102935222735
1015616	15.1049333334	-33.6961055554	4845	1.66124665737	-2.27462213978	0.0726133010059	0.309645023093	-2.28510037581	0.188498578551
1015663	15.1045583328	-33.7456888888	4837	2.13509194056	-1.71750595713	0.161761120214	-0.207580067369	-1.37587123688	0.200804604259
1015746	15.105399998	-33.7771944449	4657	1.51761849721	-1.4822245136	0.0317522525578	0.000797431153216	-1.47926788101	0.843881179341
1016093	15.1134291649	-33.7111888885	4845	2.13567447662	-1.38588983227	0.0828423946284	0.221236830122	-1.64860115957	0.341638983412
1016224	15.1131750027	-33.8194250001	4954	1.88556067149	-1.38237111183	0.0810091670586	-0.460523641595	-1.02013565087	0.164248278823
1016486	15.118416667	-33.7948277781	4632	1.27188432217	-2.52162147883	0.0672259312059	0.523448024224	-2.27159638635	0.12126858822
1016539	15.1189041694	-33.8139583333	4613	1.40491875013	-1.76275229678	0.0380960359369	0.170056530045	-1.40114200726	0.110368832714
1016594	15.1225958347	-33.7123527781	5957	2.61644093196	-2.21290970812	0.604446247822	0.779448164877	-6.9240436153	11128.3362178
1016610	15.1225958347	-33.7155611112	4240	0.782946248849	-1.43014590676	0.00832297775101	-0.0150941943925	-1.84201320618	0.0899908325428
1016615	15.1200375001	-33.8313555559	4990	1.95369565487	-2.26325347091	0.272966803106	0.174239487452	-0.814485306012	0.165373899274
1016626	15.1213749965	-33.7800361114	4815	2.11164824168	-1.26264236687	0.100031747324	0.314902663065	-1.60765797159	0.199190780079
1016727	15.1246249994	-33.7246666665	4627	1.42050333818	-2.27871155586	0.061352932287	0.3623221659	-2.3588990534	0.160915795233
1016958	15.1278625011	-33.7589083332	4571	1.45343160629	-1.35635461187	0.0237630907338	-0.056271782402	-2.06132623342	0.190877768858
1017075	15.13049167	-33.7517666667	4659	1.74730928739	-1.45639546692	0.0407510057417	-0.0299972104475	-1.9187391501	0.179067458926
1017220	15.1338833332	-33.7384611109	4270	0.630809744199	-1.61614073249	0.00751413598343	0.201169254118	-1.7058572356	0.112610405464
1017356	15.1340208371	-33.833725	4853	1.75171291828	-1.21485805249	0.053304713195	0.0511835351057	-0.913634239717	0.12362853813
1017418	15.1370124976	-33.7567527776	4546	1.23127865791	-1.5651867853	0.0211374685782	-0.120182111123	-1.42805919176	0.129556588125
1017463	15.1365166664	-33.8196638889	4750	1.5	-1.5	0.0	0.20000000298	-3.08697976134	0.695580591584
1017706	15.1413916588	-33.794391667	4762	1.73215083281	-1.78917546947	0.0718383978783	0.00737855076364	-1.88534685859	0.156796014045
1017995	15.1476541678	-33.7830194441	4496	1.20885781447	-1.37445008855	0.0152843965786	0.115543924616	-1.81730323199	0.100687418055
1018032	15.1488249938	-33.7607166672	4941	1.8574201266	-2.25735776078	0.124609062555	0.433338054428	-2.61571401273	0.302689697997
1018123	15.1497041702	-33.8039694444	4280	0.789888759454	-1.54779646653	0.0104478318615	0.0531821888963	-1.77111540849	0.109876115365
1018265	15.1539833387	-33.745197222	4722	2.0748535792	-1.96148601312	0.243835452208	-0.149001623796	-1.73566252719	0.341994731471
1018551	15.1588083267	-33.8046499999	4182	0.531486342351	-1.72379568289	0.00899239531668	0.136248372511	-1.96368232187	0.0785568639266
1018933	15.1662500064	-33.7825388887	4668	2.06249658267	-1.5968629415	0.089780209677	0.0897739153776	-1.93056938173	0.29409117687
1019945	15.1844416618	-33.8218638886	4217	0.665430327257	-1.37824556066	0.00913163205297	-0.182527713587	-2.94086276147	0.475387223796
1019966	15.1852875074	-33.796275	4716	2.05413818359	-1.54895543019	0.0742858777998	-0.415689446504	-2.34816267977	0.335472076814
1020824	15.2005958398	-33.8196638889	4750	1.5	-1.5	0.0	0.20000000298	-2.6974295884	0.823949963053
1010841	15.0149666667	-33.6574638891	4313	0.799658318361	-1.34157690457	0.0094301755487	-0.127576431256	-1.71501252681	0.0769681010481
1011873	15.0337875009	-33.7006027778	4595	1.53117275238	-1.25621803908	0.0277196265937	-0.124362444083	-1.23692948242	0.101550126464
1014775	15.0880666653	-33.7572750001	4815	1.86238316695	-2.20255027147	0.148608591499	0.319921711577	-2.68647077334	0.552592275687
1016347	15.1175124963	-33.7423333338	4546	1.21846532822	-1.2425814202	0.0130445867518	-0.0835067468485	-2.08652538666	0.174954010408
1015325	15.0981916666	-33.7453805553	4750	1.5	-1.5	0.0	0.20000000298	-2.38861302137	0.350174196197
1016821	15.1258583307	-33.741661111	4750	1.5	-1.5	0.0	0.20000000298	-1.03128177209	0.147081122062
