Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/H]	error([Mn/H])
1011954	15.0355708321	-33.6889611112	4824	1.69949690501	-2.0930059697	0.0923598485362	0.25289911217	-2.19453349939	0.214111489924
1012182	15.0402083317	-33.6990972222	4786	1.82301123937	-1.52056186201	0.0665877207385	0.0440394306292	-1.94048799747	0.206639210519
1012268	15.043599999	-33.6343027778	5225	2.14947080612	-2.19765783678	0.176064335806	0.833497287991	-3.21325108871	1.62489577641
1012307	15.0424416661	-33.711027778	4928	2.0586001873	-1.25573649329	0.076542210912	-0.122194689325	-2.17885870263	0.318420116295
1013127	15.0579333345	-33.7113638888	5044	1.92244199912	-1.45253684566	0.112645978161	0.168430346197	-1.5012925126	0.246031303875
1013242	15.0611875017	-33.6659666665	4290	0.811550219854	-1.1698141223	0.00791806086641	0.0251672488887	-1.1770152367	0.133710586951
1013377	15.0640083353	-33.6516388889	4225	0.598968843619	-1.51271213786	0.0072465720935	-0.218748719959	-1.75874736905	0.121360187738
1013808	15.0709541639	-33.7130666669	4873	1.6752303044	-2.57399692735	0.150626645147	0.451417834912	-2.46881531486	0.24173582054
1013834	15.0729624987	-33.6505277778	4648	1.55007731915	-1.76430333219	0.0388081949711	0.260268210378	-2.42493145958	0.181072722773
1013911	15.0723083337	-33.7331666671	4425	1.06959573428	-2.42654803155	0.0407437734368	0.290332057779	-2.33020159505	0.0956076591668
1013949	15.0741750002	-33.6874111112	4559	1.44346563021	-1.36692369289	0.0226008001992	-0.0988901920318	-1.78545247149	0.169624678433
1013976	15.0733791669	-33.7363555556	4518	1.24064898491	-1.41335972783	0.0195500411401	0.141072059468	-1.66960684973	0.123875118968
1014177	15.0794583321	-33.6590999995	4867	1.95564766725	-2.07529937476	0.108336405924	0.488518307713	-2.22651475426	0.308426124583
1014192	15.0795375029	-33.6687166667	4751	1.48494036992	-1.55745254777	0.0284856645762	0.026835258885	-1.59760809402	0.173912385765
1014336	15.0820250034	-33.6689222222	4585	1.58300991853	-1.39769730833	0.0306547414625	-0.00223947137561	-2.0572986272	0.175282804903
1014435	15.0840291659	-33.6623333338	4749	1.94387706121	-2.06699817861	0.0977582788979	0.839886867892	-1.61964084316	0.217589578224
1014452	15.083466665	-33.6945916663	4675	1.53869469961	-1.87003123224	0.051915650968	0.226973982749	-2.14642605056	0.175696505235
1014695	15.0859958331	-33.7689666666	5096	2.14270353317	-1.0907360222	0.101823902215	0.13588455332	-1.30771637486	0.256217277383
1015189	15.0968541702	-33.7086944442	4750	1.5	-1.5	0.0	0.20000000298	-6.45614591178	484.378311418
1015237	15.0970374982	-33.7381638887	4796	1.76102217038	-1.77701101512	0.0633463891528	0.14628113925	-1.98709709665	0.156191805771
1015254	15.0960000038	-33.7897305557	4772	1.82259921233	-1.83662144918	0.115012989522	0.205849061891	-2.22558035432	0.24550559701
1015286	15.0962291638	-33.8026194445	4640	1.51329183578	-1.31278805916	0.0285726924881	-0.0250282688457	-0.37762245982	0.217450810878
1015388	15.1009041627	-33.6827500004	4690	1.74307890733	-1.93878797686	0.063774873165	0.257500196073	-1.93495311095	0.189380101516
1015548	15.102562499	-33.7412944444	4449	0.986532787482	-2.17110470704	0.0246980422618	0.207747135213	-2.53026376082	0.11737566468
1015616	15.1049333334	-33.6961055554	4845	1.66124665737	-2.27462213978	0.0726133010059	0.309645023093	-2.21164765522	0.17358003465
1015663	15.1045583328	-33.7456888888	4837	2.13509194056	-1.71750595713	0.161761120214	-0.207580067369	-1.65765206914	0.25985358348
1015746	15.105399998	-33.7771944449	4657	1.51761849721	-1.4822245136	0.0317522525578	0.000797431153216	-2.45286505128	0.290108854388
1016093	15.1134291649	-33.7111888885	4845	2.13567447662	-1.38588983227	0.0828423946284	0.221236830122	-1.83102649096	0.399840190926
1016224	15.1131750027	-33.8194250001	4954	1.88556067149	-1.38237111183	0.0810091670586	-0.460523641595	-1.79594003932	0.28477990413
1016486	15.118416667	-33.7948277781	4632	1.27188432217	-2.52162147883	0.0672259312059	0.523448024224	-2.33360009669	0.159167766213
1016539	15.1189041694	-33.8139583333	4613	1.40491875013	-1.76275229678	0.0380960359369	0.170056530045	-1.80424291591	0.143473233522
1016594	15.1225958347	-33.7123527781	5957	2.61644093196	-2.21290970812	0.604446247822	0.779448164877	-10.3767637715	inf
1016610	15.1225958347	-33.7155611112	4240	0.782946248849	-1.43014590676	0.00832297775101	-0.0150941943925	-1.81536796791	0.115169848017
1016615	15.1200375001	-33.8313555559	4990	1.95369565487	-2.26325347091	0.272966803106	0.174239487452	-1.85685123353	0.302207418275
1016626	15.1213749965	-33.7800361114	4815	2.11164824168	-1.26264236687	0.100031747324	0.314902663065	-1.61980749437	0.255603352792
1016727	15.1246249994	-33.7246666665	4627	1.42050333818	-2.27871155586	0.061352932287	0.3623221659	-2.37451576839	0.168516129797
1017075	15.13049167	-33.7517666667	4659	1.74730928739	-1.45639546692	0.0407510057417	-0.0299972104475	-1.76822843682	0.165593226335
1017356	15.1340208371	-33.833725	4853	1.75171291828	-1.21485805249	0.053304713195	0.0511835351057	-1.31616155687	0.177786678745
1017418	15.1370124976	-33.7567527776	4546	1.23127865791	-1.5651867853	0.0211374685782	-0.120182111123	-1.36148795884	0.179130475559
1017463	15.1365166664	-33.8196638889	4750	1.5	-1.5	0.0	0.20000000298	-3.43942262776	1.02928279899
1017706	15.1413916588	-33.794391667	4762	1.73215083281	-1.78917546947	0.0718383978783	0.00737855076364	-1.98111993214	0.17513733655
1017995	15.1476541678	-33.7830194441	4496	1.20885781447	-1.37445008855	0.0152843965786	0.115543924616	-1.79062147456	0.128270947691
1018032	15.1488249938	-33.7607166672	4941	1.8574201266	-2.25735776078	0.124609062555	0.433338054428	-2.79561221079	0.361846938377
1018123	15.1497041702	-33.8039694444	4280	0.789888759454	-1.54779646653	0.0104478318615	0.0531821888963	-1.88873539303	0.107981453204
1018265	15.1539833387	-33.745197222	4722	2.0748535792	-1.96148601312	0.243835452208	-0.149001623796	-2.0411812474	0.488353797138
1018551	15.1588083267	-33.8046499999	4182	0.531486342351	-1.72379568289	0.00899239531668	0.136248372511	-1.95767751248	0.106155611123
1018933	15.1662500064	-33.7825388887	4668	2.06249658267	-1.5968629415	0.089780209677	0.0897739153776	-1.97319309254	0.334045885037
