Object	Reference	RA	Decl	Teff	logg	Metallicity	[Fe/H]	[Fe/H]error	[Mn/Fe]	[Mn/Fe]error
SAGA_Scl_000298	J.D.Simon+,ApJ, 802, 93, 2015	01 00 47.83	-33 41 03.2	4702	1.25	-3.68	-3.68	0.24	-0.9
SAGA_Scl_000434	J.D.Simon+,ApJ, 802, 93, 2015	01 00 05.00	-34 01 16.6	4495	0.8	-3.31	-3.31	0.14	-0.02	0.11
SAGA_Scl_000435	J.D.Simon+,ApJ, 802, 93, 2015	01 00 01.12	-33 59 21.4	4558	1.05	-4.05	-4.05	0.1	-1.06	0.16
SAGA_Scl_000452	J.D.Simon+,ApJ, 802, 93, 2015	00 59 38.75	-33 46 14.6	4770	1.45	-3.77	-3.77	0.32	-0.28	0.1
SAGA_Scl_000453	J.D.Simon+,ApJ, 802, 93, 2015	01 00 00.39	-33 29 15.2	4945	2	-3.53	-3.52	0.24	-0.77	0.23
